model_key,model,pair_id,language,difficulty,abs_z_diff,human_delta,human_preference,valid,strict_choice,correct,model_sign,ab_correct,ba_correct,ab_first_choice,ba_first_choice,parse_failure_calls,margin_ab,margin_ba,position_margin_b,content_margin_c,debiased_choice,debiased_correct,complete_effective_logits,content_tie,boundary,bc_rule_evaluable,bc_valid_prediction,bc_rule_violation
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2627,java,hard,0.2629640157585645,-0.26296401575856454,rq0_0136,True,rq0_0136,True,-1.0,True,True,False,True,0,-2.75,3.375,0.3125,-3.0625,rq0_0136,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2628,java,hard,0.498641258106459,-0.498641258106459,rq0_0143,True,rq0_0106,False,1.0,False,False,True,False,0,4.0,-1.625,1.1875,2.8125,rq0_0106,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2629,java,hard,0.328776436063715,0.328776436063715,rq0_0106,False,,False,,False,True,False,False,0,-0.375,-0.25,-0.3125,-0.0625,rq0_0301,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2630,java,hard,0.2157446900376092,-0.2157446900376092,rq0_0307,False,,False,,True,False,False,False,0,-0.375,-2.625,-1.5,1.125,rq0_0106,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2631,java,hard,0.4173208348586891,0.4173208348586891,rq0_0107,True,rq0_0107,True,1.0,True,True,True,False,0,3.5,-5.0,-0.75,4.25,rq0_0107,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2632,java,hard,0.4656393204026405,0.46563932040264056,rq0_0107,False,,False,,False,True,False,False,0,-1.375,-4.0,-2.6875,1.3125,rq0_0107,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2633,java,hard,0.2603888477324586,-0.26038884773245863,rq0_0205,False,,False,,False,True,True,True,0,1.875,1.5,1.6875,0.1875,rq0_0107,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2634,java,hard,0.4418958897662329,-0.44189588976623295,rq0_0230,False,,False,,True,False,False,False,0,-1.875,-1.875,-1.875,0.0,,False,True,True,False,False,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2635,java,hard,0.2603888477324586,-0.26038884773245863,rq0_0234,True,rq0_0107,False,1.0,False,False,True,False,0,0.125,-2.5,-1.1875,1.3125,rq0_0107,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2636,java,hard,0.4656393204026405,0.46563932040264056,rq0_0107,True,rq0_0107,True,1.0,True,True,True,False,0,3.0,-3.75,-0.375,3.375,rq0_0107,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2637,java,hard,0.4656393204026405,0.46563932040264056,rq0_0107,True,rq0_0107,True,1.0,True,True,True,False,0,3.375,-5.75,-1.1875,4.5625,rq0_0107,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2638,java,hard,0.4600464915785744,-0.46004649157857447,rq0_0117,True,rq0_0108,False,1.0,False,False,True,False,0,0.75,-1.25,-0.25,1.0,rq0_0108,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2639,java,hard,0.2623644316705348,-0.2623644316705348,rq0_0131,False,,False,,False,True,True,True,0,0.875,1.25,1.0625,-0.1875,rq0_0131,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2640,java,hard,0.3354849320782225,-0.3354849320782225,rq0_0140,False,,False,,False,True,True,True,0,0.625,1.375,1.0,-0.375,rq0_0140,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2641,java,hard,0.2717310252818393,-0.27173102528183934,rq0_0234,True,rq0_0108,False,1.0,False,False,True,False,0,0.5,-3.375,-1.4375,1.9375,rq0_0108,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2642,java,hard,0.4542971428532598,0.45429714285325984,rq0_0108,False,,False,,False,True,False,False,0,-1.125,-3.25,-2.1875,1.0625,rq0_0108,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2643,java,hard,0.4542971428532598,0.45429714285325984,rq0_0108,False,,False,,False,True,False,False,0,-1.125,-4.75,-2.9375,1.8125,rq0_0108,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2644,java,hard,0.3221627705132617,0.3221627705132617,rq0_0109,False,,False,,False,True,False,False,0,-2.875,-2.125,-2.5,-0.375,rq0_0162,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2645,java,hard,0.345056720284655,0.34505672028465506,rq0_0109,False,,False,,False,True,False,False,0,-0.375,-5.25,-2.8125,2.4375,rq0_0109,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2646,java,hard,0.345056720284655,0.34505672028465506,rq0_0109,True,rq0_0109,True,1.0,True,True,True,False,0,0.625,-4.375,-1.875,2.5,rq0_0109,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2647,java,hard,0.345056720284655,0.34505672028465506,rq0_0109,True,rq0_0109,True,1.0,True,True,True,False,0,0.125,-4.625,-2.25,2.375,rq0_0109,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2648,java,hard,0.345056720284655,0.34505672028465506,rq0_0109,True,rq0_0109,True,1.0,True,True,True,False,0,1.625,-2.5,-0.4375,2.0625,rq0_0109,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2649,java,hard,0.345056720284655,0.34505672028465506,rq0_0109,True,rq0_0109,True,1.0,True,True,True,False,0,3.75,-6.375,-1.3125,5.0625,rq0_0109,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2650,java,hard,0.2666743831738957,0.2666743831738957,rq0_0110,True,rq0_0116,False,-1.0,False,False,False,True,0,-4.125,4.25,0.0625,-4.1875,rq0_0116,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2651,java,hard,0.3195978528805812,-0.3195978528805812,rq0_0162,True,rq0_0162,True,-1.0,True,True,False,True,0,-5.0,4.125,-0.4375,-4.5625,rq0_0162,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2652,java,hard,0.4739405641198099,-0.4739405641198099,rq0_0172,True,rq0_0172,True,-1.0,True,True,False,True,0,-5.75,5.375,-0.1875,-5.5625,rq0_0172,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2653,java,hard,0.2967039031091878,-0.2967039031091878,rq0_0190,False,,False,,True,False,False,False,0,-2.125,-2.625,-2.375,0.25,rq0_0110,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2654,java,hard,0.4782109451429621,-0.4782109451429621,rq0_0212,True,rq0_0212,True,-1.0,True,True,False,True,0,-3.375,0.25,-1.5625,-1.8125,rq0_0212,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2655,java,hard,0.2478172229921372,0.24781722299213726,rq0_0110,False,,False,,False,True,False,False,0,-4.0,-2.75,-3.375,-0.625,rq0_0214,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2656,java,hard,0.2967039031091878,-0.2967039031091878,rq0_0269,True,rq0_0110,False,1.0,False,False,True,False,0,0.25,-4.375,-2.0625,2.3125,rq0_0110,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2657,java,hard,0.4782109451429621,-0.4782109451429621,rq0_0300,True,rq0_0300,True,-1.0,True,True,False,True,0,-2.875,0.875,-1.0,-1.875,rq0_0300,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2658,java,hard,0.4018575340979239,0.4018575340979239,rq0_0112,False,,False,,True,False,True,True,0,0.0,3.75,1.875,-1.875,rq0_0127,False,True,False,True,False,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2659,java,hard,0.3485960183397978,-0.3485960183397978,rq0_0132,True,rq0_0112,False,1.0,False,False,True,False,0,4.5,-1.25,1.625,2.875,rq0_0112,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2660,java,hard,0.488946444621562,-0.488946444621562,rq0_0162,True,rq0_0112,False,1.0,False,False,True,False,0,5.0,-3.625,0.6875,4.3125,rq0_0112,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2661,java,hard,0.4660524948501686,-0.46605249485016864,rq0_0190,True,rq0_0112,False,1.0,False,False,True,False,0,3.0,-5.5,-1.25,4.25,rq0_0112,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2662,java,hard,0.4660524948501686,-0.46605249485016864,rq0_0191,True,rq0_0112,False,1.0,False,False,True,False,0,2.875,-5.5,-1.3125,4.1875,rq0_0112,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2663,java,hard,0.4414827153187063,0.4414827153187063,rq0_0112,True,rq0_0112,True,1.0,True,True,True,False,0,4.125,-6.25,-1.0625,5.1875,rq0_0112,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2664,java,hard,0.48292184540945,-0.48292184540945,rq0_0134,True,rq0_0113,False,1.0,False,False,True,False,0,6.125,-5.5,0.3125,5.8125,rq0_0113,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2665,java,hard,0.3079702624530981,-0.3079702624530981,rq0_0167,True,rq0_0113,False,1.0,False,False,True,False,0,1.625,-1.75,-0.0625,1.6875,rq0_0113,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2666,java,hard,0.2002153589593755,-0.2002153589593755,rq0_0191,True,rq0_0113,False,1.0,False,False,True,False,0,4.375,-5.25,-0.4375,4.8125,rq0_0113,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2667,java,hard,0.3443057671419495,0.34430576714194955,rq0_0113,True,rq0_0113,True,1.0,True,True,True,False,0,2.125,-3.0,-0.4375,2.5625,rq0_0113,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2668,java,hard,0.2002153589593755,-0.2002153589593755,rq0_0201,True,rq0_0113,False,1.0,False,False,True,False,0,5.25,-6.75,-0.75,6.0,rq0_0113,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2669,java,hard,0.3817224009931498,-0.3817224009931498,rq0_0212,True,rq0_0113,False,1.0,False,False,True,False,0,1.25,-5.625,-2.1875,3.4375,rq0_0113,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2670,java,hard,0.2681268718938712,0.2681268718938712,rq0_0114,False,,False,,False,True,False,False,0,-1.5,-0.125,-0.8125,-0.6875,rq0_0215,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2671,java,hard,0.2763942542074546,-0.27639425420745467,rq0_0266,True,rq0_0266,True,-1.0,True,True,False,True,0,-1.75,2.375,0.3125,-2.0625,rq0_0266,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2672,java,hard,0.4366259121501914,-0.4366259121501914,rq0_0266,True,rq0_0266,True,-1.0,True,True,False,True,0,-8.0,5.5,-1.25,-6.75,rq0_0266,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2673,java,hard,0.2177021997378215,0.21770219973782157,rq0_0116,False,,False,,False,True,False,False,0,-0.5,-2.0,-1.25,0.75,rq0_0116,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2674,java,hard,0.3523253771063334,-0.3523253771063334,rq0_0181,True,rq0_0181,True,-1.0,True,True,False,True,0,-2.875,2.75,-0.0625,-2.8125,rq0_0181,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2675,java,hard,0.2003642022155326,-0.20036420221553264,rq0_0273,False,,False,,True,False,False,False,0,-0.375,-1.0,-0.6875,0.3125,rq0_0116,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2676,java,hard,0.3441569238857914,0.34415692388579144,rq0_0116,True,rq0_0116,True,1.0,True,True,True,False,0,0.625,-3.25,-1.3125,1.9375,rq0_0116,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2677,java,hard,0.2950919558962889,0.29509195589628895,rq0_0117,False,,False,,True,False,True,True,0,0.875,2.0,1.4375,-0.5625,rq0_0144,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2678,java,hard,0.3435497450197365,0.34354974501973656,rq0_0117,False,,False,,False,True,False,False,0,-1.75,-0.375,-1.0625,-0.6875,rq0_0159,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2679,java,hard,0.3643029510060109,-0.36430295100601096,rq0_0161,True,rq0_0161,True,-1.0,True,True,False,True,0,-1.0,0.0,-0.5,-0.5,rq0_0161,True,True,False,True,False,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2680,java,hard,0.4925093693068797,0.4925093693068797,rq0_0118,True,rq0_0190,False,-1.0,False,False,False,True,0,-2.875,0.375,-1.25,-1.625,rq0_0190,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2681,java,hard,0.4925093693068797,0.4925093693068797,rq0_0118,False,,False,,False,True,False,False,0,-3.375,-0.25,-1.8125,-1.5625,rq0_0191,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2682,java,hard,0.2335187988282195,-0.23351879882821952,rq0_0193,True,rq0_0193,True,-1.0,True,True,False,True,0,-5.125,0.875,-2.125,-3.0,rq0_0193,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2683,java,hard,0.4925093693068797,0.4925093693068797,rq0_0118,False,,False,,False,True,False,False,0,-4.375,-1.75,-3.0625,-1.3125,rq0_0262,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2684,java,hard,0.4150258408619938,-0.41502584086199384,rq0_0265,True,rq0_0265,True,-1.0,True,True,False,True,0,-5.0,3.875,-0.5625,-4.4375,rq0_0265,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2685,java,hard,0.4150258408619938,-0.41502584086199384,rq0_0289,False,,False,,True,False,False,False,0,-3.375,-2.0,-2.6875,-0.6875,rq0_0289,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2686,java,hard,0.3611384492853049,-0.3611384492853049,rq0_0148,True,rq0_0119,False,1.0,False,False,True,False,0,0.25,-3.25,-1.5,1.75,rq0_0119,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2687,java,hard,0.420574867235076,-0.42057486723507603,rq0_0167,True,rq0_0167,True,-1.0,True,True,False,True,0,-3.875,3.5,-0.1875,-3.6875,rq0_0167,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2688,java,hard,0.2317011623599716,0.23170116235997162,rq0_0119,True,rq0_0198,False,-1.0,False,False,False,True,0,-1.0,4.625,1.8125,-2.8125,rq0_0198,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2689,java,hard,0.4132082043937467,0.4132082043937467,rq0_0119,True,rq0_0308,False,-1.0,False,False,False,True,0,-2.25,2.5,0.125,-2.375,rq0_0308,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2690,java,hard,0.3887714976625069,0.38877149766250696,rq0_0120,True,rq0_0244,False,-1.0,False,False,False,True,0,-4.125,0.625,-1.75,-2.375,rq0_0244,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2691,java,hard,0.207264455628731,0.20726445562873108,rq0_0120,True,rq0_0246,False,-1.0,False,False,False,True,0,-7.25,6.5,-0.375,-6.875,rq0_0246,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2692,java,hard,0.3887714976625069,0.38877149766250696,rq0_0120,True,rq0_0288,False,-1.0,False,False,False,True,0,-5.375,1.25,-2.0625,-3.3125,rq0_0288,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2693,java,hard,0.4463455882095909,-0.4463455882095909,rq0_0134,True,rq0_0121,False,1.0,False,False,True,False,0,6.625,-6.875,-0.125,6.75,rq0_0121,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2694,java,hard,0.4741397020024402,-0.4741397020024402,rq0_0142,True,rq0_0121,False,1.0,False,False,True,False,0,5.625,-2.0,1.8125,3.8125,rq0_0121,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2695,java,hard,0.3808820243418086,0.3808820243418086,rq0_0121,True,rq0_0121,True,1.0,True,True,True,False,0,5.625,-2.5,1.5625,4.0625,rq0_0121,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2696,java,hard,0.4431084665088443,0.4431084665088443,rq0_0122,True,rq0_0194,False,-1.0,False,False,False,True,0,-2.875,3.5,0.3125,-3.1875,rq0_0194,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2697,java,hard,0.2616014244750684,0.2616014244750684,rq0_0122,True,rq0_0224,False,-1.0,False,False,False,True,0,-3.375,2.875,-0.25,-3.125,rq0_0224,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2698,java,hard,0.4431084665088443,0.4431084665088443,rq0_0122,False,,False,,False,True,False,False,0,-0.125,-1.75,-0.9375,0.8125,rq0_0122,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2699,java,hard,0.2616014244750684,0.2616014244750684,rq0_0122,True,rq0_0246,False,-1.0,False,False,False,True,0,-5.25,4.25,-0.5,-4.75,rq0_0246,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2700,java,hard,0.4431084665088443,0.4431084665088443,rq0_0122,False,,False,,False,True,False,False,0,-1.625,-1.0,-1.3125,-0.3125,rq0_0288,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2701,java,hard,0.4114286324949735,0.4114286324949735,rq0_0123,True,rq0_0130,False,-1.0,False,False,False,True,0,-4.25,5.5,0.625,-4.875,rq0_0130,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2702,java,hard,0.2825050309279588,0.2825050309279588,rq0_0123,True,rq0_0175,False,-1.0,False,False,False,True,0,-1.25,4.625,1.6875,-2.9375,rq0_0175,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2703,java,hard,0.3459599978852291,0.34595999788522913,rq0_0123,True,rq0_0123,True,1.0,True,True,True,False,0,5.75,-3.125,1.3125,4.4375,rq0_0123,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2704,java,hard,0.2845463298774267,-0.2845463298774267,rq0_0154,True,rq0_0154,True,-1.0,True,True,False,True,0,-0.5,0.5,0.0,-0.5,rq0_0154,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2705,java,hard,0.4711060973544484,0.4711060973544484,rq0_0124,False,,False,,False,True,False,False,0,-3.875,-4.25,-4.0625,0.1875,rq0_0124,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2706,java,hard,0.3480224795334217,0.3480224795334217,rq0_0125,True,rq0_0149,False,-1.0,False,False,False,True,0,-5.25,1.5,-1.875,-3.375,rq0_0149,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2707,java,hard,0.3267255956751285,0.3267255956751285,rq0_0125,False,,False,,False,True,False,False,0,-2.125,-0.375,-1.25,-0.875,rq0_0202,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2708,java,hard,0.3285845602705654,0.3285845602705654,rq0_0126,True,rq0_0178,False,-1.0,False,False,False,True,0,-2.625,5.0,1.1875,-3.8125,rq0_0178,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2709,java,hard,0.4040855883863126,-0.4040855883863126,rq0_0224,True,rq0_0224,True,-1.0,True,True,False,True,0,-3.5,5.25,0.875,-4.375,rq0_0224,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2710,java,hard,0.4040855883863126,-0.4040855883863126,rq0_0275,True,rq0_0275,True,-1.0,True,True,False,True,0,-2.875,0.25,-1.3125,-1.5625,rq0_0275,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2711,java,hard,0.3219425797487875,0.3219425797487875,rq0_0126,True,rq0_0296,False,-1.0,False,False,False,True,0,-3.25,0.75,-1.25,-2.0,rq0_0296,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2712,java,hard,0.2211322232545576,0.2211322232545576,rq0_0127,True,rq0_0127,True,1.0,True,True,True,False,0,6.5,-8.125,-0.8125,7.3125,rq0_0127,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2713,java,hard,0.3237147824110369,0.3237147824110369,rq0_0129,False,,False,,False,True,False,False,0,-1.125,-4.0,-2.5625,1.4375,rq0_0129,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2714,java,hard,0.4023133857240623,-0.4023133857240623,rq0_0204,False,,False,,True,False,False,False,0,-2.75,-4.125,-3.4375,0.6875,rq0_0129,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2715,java,hard,0.2208063436902873,-0.22080634369028732,rq0_0257,True,rq0_0129,False,1.0,False,False,True,False,0,1.0,-2.5,-0.75,1.75,rq0_0129,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2716,java,hard,0.2208063436902873,-0.22080634369028732,rq0_0259,False,,False,,True,False,False,False,0,-2.0,-4.25,-3.125,1.125,rq0_0129,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2717,java,hard,0.2208063436902873,-0.22080634369028732,rq0_0264,False,,False,,True,False,False,False,0,-2.75,-2.625,-2.6875,-0.0625,rq0_0264,True,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2718,java,hard,0.3237147824110369,0.3237147824110369,rq0_0129,True,rq0_0129,True,1.0,True,True,True,False,0,3.25,-6.0,-1.375,4.625,rq0_0129,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2719,java,hard,0.4768012042212467,-0.4768012042212467,rq0_0148,True,rq0_0130,False,1.0,False,False,True,False,0,5.0,-5.75,-0.375,5.375,rq0_0130,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2720,java,hard,0.2027603472201315,-0.20276034722013153,rq0_0188,False,,False,,True,False,False,False,0,-0.375,-0.5,-0.4375,0.0625,rq0_0130,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2721,java,hard,0.4790524914915797,0.4790524914915797,rq0_0130,True,rq0_0130,True,1.0,True,True,True,False,0,2.0,-2.625,-0.3125,2.3125,rq0_0130,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2722,java,hard,0.4284827186772952,-0.42848271867729526,rq0_0258,True,rq0_0130,False,1.0,False,False,True,False,0,4.75,-6.25,-0.75,5.5,rq0_0130,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2723,java,hard,0.4790524914915797,0.4790524914915797,rq0_0130,True,rq0_0130,True,1.0,True,True,True,False,0,6.0,-7.0,-0.5,6.5,rq0_0130,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2724,java,hard,0.4284827186772952,-0.42848271867729526,rq0_0268,True,rq0_0130,False,1.0,False,False,True,False,0,5.375,-3.125,1.125,4.25,rq0_0130,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2725,java,hard,0.4284827186772952,-0.42848271867729526,rq0_0269,True,rq0_0130,False,1.0,False,False,True,False,0,6.25,-6.25,0.0,6.25,rq0_0130,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2726,java,hard,0.4790524914915797,0.4790524914915797,rq0_0130,True,rq0_0130,True,1.0,True,True,True,False,0,4.375,-6.5,-1.0625,5.4375,rq0_0130,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2727,java,hard,0.4284827186772952,-0.42848271867729526,rq0_0303,True,rq0_0130,False,1.0,False,False,True,False,0,4.75,-6.125,-0.6875,5.4375,rq0_0130,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2728,java,hard,0.4790524914915797,0.4790524914915797,rq0_0130,True,rq0_0130,True,1.0,True,True,True,False,0,2.75,-5.25,-1.25,4.0,rq0_0130,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2729,java,hard,0.2564787406272352,-0.2564787406272352,rq0_0146,False,,False,,False,True,True,True,0,1.75,1.125,1.4375,0.3125,rq0_0131,False,True,False,False,True,False,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2730,java,hard,0.3536474904562454,0.35364749045624544,rq0_0131,True,rq0_0131,True,1.0,True,True,True,False,0,2.375,-5.0,-1.3125,3.6875,rq0_0131,True,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2731,java,hard,0.4001629629604453,-0.4001629629604453,rq0_0134,True,rq0_0132,False,1.0,False,False,True,False,0,5.375,-3.25,1.0625,4.3125,rq0_0132,False,True,False,False,True,True,False
internvl3_5,OpenGVLab/InternVL3_5-8B-HF,rq1_2732,java,hard,0.3013601870138522,0.30136018701385225,rq0_0132,False,,False,,True,False,True,True,0,2.75,0.75,1.75,1.0,rq0_0132,True,True,False,False,True,False,False
