run_id,model,model_revision,language,contrast_id,contrast_type,variant_i,variant_j,preference_target_variant,strict_valid,target_selected,parse_failure,content_signal_c,position_bias_b,target_content_signal,debiased_target_selected,debiased_tie
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_042__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,3.125,0.0,3.125,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_042__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.125,-0.875,0.125,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_043__c1,visual_only_gold,golden,ugly_gold,golden,True,True,False,0.75,-0.625,0.75,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_043__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,4.3125,-0.6875,4.3125,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_043__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,4.0625,-0.1875,4.0625,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_043__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,3.625,-0.625,3.625,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_043__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,3.6875,-0.3125,3.6875,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_043__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.3125,-0.5625,0.3125,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_044__c1,visual_only_gold,golden,ugly_gold,golden,True,True,False,1.0,-0.5,1.0,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_044__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,3.625,-0.375,3.625,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_044__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,4.0,-0.5,4.0,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_044__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,3.4375,-1.4375,3.4375,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_044__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,3.5,-1.5,3.5,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_044__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.75,-1.125,0.75,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_045__c1,visual_only_gold,golden,ugly_gold,golden,True,True,False,0.75,-0.125,0.75,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_045__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,3.5,-1.5,3.5,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_045__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,2.875,-1.0,2.875,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_045__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,3.1875,-1.3125,3.1875,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_045__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,2.9375,-1.4375,2.9375,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_045__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.0,-0.625,0.0,False,True
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_046__c1,visual_only_gold,golden,ugly_gold,golden,True,True,False,1.0625,-0.1875,1.0625,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_046__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,3.5,-0.25,3.5,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_046__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,3.5,0.125,3.5,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_046__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,2.75,-0.625,2.75,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_046__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,2.875,-0.375,2.875,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_046__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.5,-1.125,0.5,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_047__c1,visual_only_gold,golden,ugly_gold,golden,True,True,False,1.5,0.25,1.5,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_047__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,3.8125,-0.3125,3.8125,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_047__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,3.75,0.0,3.75,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_047__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,2.4375,-0.6875,2.4375,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_047__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,2.5625,-0.3125,2.5625,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_047__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.5625,-1.3125,0.5625,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_048__c1,visual_only_gold,golden,ugly_gold,golden,True,True,False,1.8125,-0.9375,1.8125,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_048__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,2.8125,-0.9375,2.8125,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_048__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,3.1875,-0.8125,3.1875,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_048__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,2.375,-1.25,2.375,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_048__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,2.625,-1.5,2.625,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_048__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.5625,-1.4375,0.5625,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_049__c1,visual_only_gold,golden,ugly_gold,golden,False,False,False,0.5625,-0.9375,0.5625,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_049__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,3.4375,-0.8125,3.4375,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_049__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,3.75,-0.625,3.75,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_049__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,3.3125,-1.3125,3.3125,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_049__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,3.3125,-1.0625,3.3125,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_049__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.625,-1.625,0.625,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_050__c1,visual_only_gold,golden,ugly_gold,golden,True,True,False,0.625,-0.625,0.625,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_050__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,2.25,-1.375,2.25,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_050__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,2.125,-1.375,2.125,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_050__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,1.875,-1.125,1.875,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_050__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,2.0625,-1.4375,2.0625,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_050__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.25,-0.75,0.25,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_051__c1,visual_only_gold,golden,ugly_gold,golden,False,False,False,0.25,0.25,0.25,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_051__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,4.3125,0.0625,4.3125,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_051__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,4.0,0.125,4.0,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_051__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,4.25,-0.5,4.25,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_051__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,3.8125,-0.1875,3.8125,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_051__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.5,-1.25,0.5,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_052__c1,visual_only_gold,golden,ugly_gold,golden,True,True,False,1.0625,-0.4375,1.0625,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_052__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,3.625,-0.375,3.625,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_052__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,4.0625,-0.3125,4.0625,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_052__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,3.25,-0.625,3.25,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_052__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,3.5,-0.75,3.5,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_052__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.8125,-1.5625,0.8125,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_053__c1,visual_only_gold,golden,ugly_gold,golden,True,True,False,1.0625,-0.3125,1.0625,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_053__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,2.8125,-0.5625,2.8125,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_053__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,3.0625,0.0625,3.0625,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_053__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,2.6875,-0.8125,2.6875,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_053__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,2.9375,-0.5625,2.9375,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_053__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.625,-0.75,0.625,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_054__c1,visual_only_gold,golden,ugly_gold,golden,True,True,False,1.375,0.125,1.375,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_054__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,3.5625,0.3125,3.5625,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_054__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,4.0,0.25,4.0,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_054__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,3.5,-0.375,3.5,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_054__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,3.375,-0.25,3.375,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_054__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.375,-1.125,0.375,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_055__c1,visual_only_gold,golden,ugly_gold,golden,False,False,False,0.75,-1.25,0.75,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_055__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,3.3125,-0.9375,3.3125,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_055__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,3.8125,-0.4375,3.8125,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_055__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,2.375,-1.25,2.375,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_055__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,3.0,-0.875,3.0,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_055__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.6875,-1.9375,0.6875,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_056__c1,visual_only_gold,golden,ugly_gold,golden,True,True,False,1.1875,-0.3125,1.1875,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_056__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,2.5625,0.5625,2.5625,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_056__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,2.75,0.375,2.75,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_056__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,1.375,0.0,1.375,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_056__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,2.0,0.5,2.0,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_056__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.5625,-1.1875,0.5625,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_057__c1,visual_only_gold,golden,ugly_gold,golden,True,True,False,0.5625,-0.1875,0.5625,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_057__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,4.8125,0.6875,4.8125,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_057__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,4.4375,0.4375,4.4375,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_057__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,4.6875,0.1875,4.6875,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_057__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,4.3125,0.1875,4.3125,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_057__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.3125,-0.9375,0.3125,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_058__c1,visual_only_gold,golden,ugly_gold,golden,True,True,False,0.8125,-0.3125,0.8125,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_058__c2,semantic_and_visual_aligned,golden,beautiful_trash,golden,True,True,False,2.375,-0.5,2.375,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_058__c3,semantic_and_visual_aligned,golden,ugly_trash,golden,True,True,False,2.6875,-0.5625,2.6875,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_058__c4,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,True,True,False,1.875,-0.875,1.875,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_058__c5,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,True,True,False,1.75,-0.875,1.75,True,False
E5A_rq3_text_plus_image_qwen_20260730,Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_058__c6,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,False,False,False,0.625,-0.875,0.625,True,False
