experiment,condition,model,model_revision,language,pair_id,source_pair_id,difficulty_rank,abs_z_diff,snippet_i,snippet_j,gold_snippet,selected_ab,selected_ba,parsed_both,strict_valid,strict_correct,margin_ab,margin_ba,b_position,c_content,is_boundary,is_exact_tie,first_pos_ab,first_pos_ba,z_i,z_j,human_score_i_z,human_score_j_z,human_preference,dataset_name_i,dataset_name_j,preference_score_basis,effective_correct,debiased_selected,debiased_correct
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0149,full_rq0_seed42__rq0_0075__rq0_0157,far,1.4638245814898485,rq0_0075,rq0_0157,rq0_0157,rq0_0157,rq0_0157,True,True,True,-3.75,8.25,2.25,-6.0,False,False,False,True,-0.8902530195539149,0.5735715619359334,-0.8902530195539149,0.5735715619359334,rq0_0157,Buse,Dorn,human_score_z_within_dataset,1,rq0_0157,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0150,full_rq0_seed42__rq0_0075__rq0_0255,far,1.2474120377494082,rq0_0075,rq0_0255,rq0_0255,rq0_0255,rq0_0255,True,True,True,-6.75,5.5,-0.625,-6.125,False,False,False,True,-0.8902530195539149,0.3571590181954932,-0.8902530195539149,0.3571590181954932,rq0_0255,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0255,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0151,full_rq0_seed42__rq0_0075__rq0_0275,far,2.517961331985833,rq0_0075,rq0_0275,rq0_0275,rq0_0275,rq0_0275,True,True,True,-7.5,8.25,0.375,-7.875,False,False,False,True,-0.8902530195539149,1.6277083124319185,-0.8902530195539149,1.6277083124319185,rq0_0275,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0275,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0152,full_rq0_seed42__rq0_0075__rq0_0297,far,1.7919331638507332,rq0_0075,rq0_0297,rq0_0297,rq0_0075,rq0_0297,True,False,False,1.0,1.75,1.375,-0.375,False,False,True,True,-0.8902530195539149,0.9016801442968184,-0.8902530195539149,0.9016801442968184,rq0_0297,Buse,Scalabrino,human_score_z_within_dataset,0,rq0_0297,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0153,full_rq0_seed42__rq0_0076__rq0_0092,far,2.831172197998666,rq0_0076,rq0_0092,rq0_0092,rq0_0076,rq0_0092,True,False,False,1.75,5.0,3.375,-1.625,False,False,True,True,-1.57500164418615,1.256170553812516,-1.57500164418615,1.256170553812516,rq0_0092,Buse,Buse,human_score_z_within_dataset,0,rq0_0092,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0154,full_rq0_seed42__rq0_0076__rq0_0128,far,3.3634835844981064,rq0_0076,rq0_0128,rq0_0128,rq0_0076,rq0_0076,True,True,False,6.0,-7.25,-0.625,6.625,False,False,True,False,-1.57500164418615,1.7884819403119565,-1.57500164418615,1.7884819403119565,rq0_0128,Buse,Dorn,human_score_z_within_dataset,0,rq0_0076,False
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0155,full_rq0_seed42__rq0_0076__rq0_0207,far,2.1136677044154184,rq0_0076,rq0_0207,rq0_0207,rq0_0076,rq0_0076,True,True,False,9.0,-7.5,0.75,8.25,False,False,True,False,-1.57500164418615,0.5386660602292682,-1.57500164418615,0.5386660602292682,rq0_0207,Buse,Scalabrino,human_score_z_within_dataset,0,rq0_0076,False
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0156,full_rq0_seed42__rq0_0078__rq0_0088,far,1.2641513070133577,rq0_0078,rq0_0088,rq0_0078,rq0_0078,rq0_0078,True,True,True,1.25,-5.25,-2.0,3.25,False,False,True,False,1.3746847388450176,0.11053343183166,1.3746847388450176,0.11053343183166,rq0_0078,Buse,Buse,human_score_z_within_dataset,1,rq0_0078,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0157,full_rq0_seed42__rq0_0078__rq0_0090,far,1.2509830642319677,rq0_0078,rq0_0090,rq0_0078,rq0_0078,rq0_0078,True,True,True,1.5,-4.25,-1.375,2.875,False,False,True,False,1.3746847388450176,0.1237016746130502,1.3746847388450176,0.1237016746130502,rq0_0078,Buse,Buse,human_score_z_within_dataset,1,rq0_0078,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0158,full_rq0_seed42__rq0_0078__rq0_0187,far,1.9201801744662144,rq0_0078,rq0_0187,rq0_0078,rq0_0078,rq0_0078,True,True,True,6.75,-9.25,-1.25,8.0,False,False,True,False,1.3746847388450176,-0.5454954356211968,1.3746847388450176,-0.5454954356211968,rq0_0078,Buse,Dorn,human_score_z_within_dataset,1,rq0_0078,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0159,full_rq0_seed42__rq0_0078__rq0_0240,far,1.0175257206495243,rq0_0078,rq0_0240,rq0_0078,rq0_0078,rq0_0078,True,True,True,8.75,-10.0,-0.625,9.375,False,False,True,False,1.3746847388450176,0.3571590181954932,1.3746847388450176,0.3571590181954932,rq0_0078,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0078,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0160,full_rq0_seed42__rq0_0079__rq0_0095,far,1.632862104892253,rq0_0079,rq0_0095,rq0_0079,rq0_0079,rq0_0079,True,True,True,8.75,-8.5,0.125,8.625,False,False,True,False,1.0323104265288996,-0.6005516783633533,1.0323104265288996,-0.6005516783633533,rq0_0079,Buse,Buse,human_score_z_within_dataset,1,rq0_0079,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0161,full_rq0_seed42__rq0_0079__rq0_0312,far,2.1272077446036057,rq0_0079,rq0_0312,rq0_0079,rq0_0079,rq0_0079,True,True,True,8.5,-10.75,-1.125,9.625,False,False,True,False,1.0323104265288996,-1.094897318074706,1.0323104265288996,-1.094897318074706,rq0_0079,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0079,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0162,full_rq0_seed42__rq0_0080__rq0_0198,far,1.869539602787169,rq0_0080,rq0_0198,rq0_0080,rq0_0080,rq0_0080,True,True,True,6.75,-8.25,-0.75,7.5,False,False,True,False,1.1376563687800132,-0.731883234007156,1.1376563687800132,-0.731883234007156,rq0_0080,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0080,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0163,full_rq0_seed42__rq0_0081__rq0_0222,far,1.7260919499437877,rq0_0081,rq0_0222,rq0_0222,rq0_0222,rq0_0222,True,True,True,-3.5,7.75,2.125,-5.625,False,False,False,True,-0.824411805646969,0.9016801442968184,-0.824411805646969,0.9016801442968184,rq0_0222,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0222,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0164,full_rq0_seed42__rq0_0081__rq0_0246,far,2.4521201180788874,rq0_0081,rq0_0246,rq0_0246,rq0_0246,rq0_0246,True,True,True,-9.5,7.25,-1.125,-8.375,False,False,False,True,-0.824411805646969,1.6277083124319185,-0.824411805646969,1.6277083124319185,rq0_0246,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0246,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0165,full_rq0_seed42__rq0_0084__rq0_0205,far,1.5606015075970738,rq0_0084,rq0_0205,rq0_0205,rq0_0205,rq0_0205,True,True,True,-10.25,9.0,-0.625,-9.625,False,False,False,True,-1.0219354473678055,0.5386660602292682,-1.0219354473678055,0.5386660602292682,rq0_0205,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0205,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0166,full_rq0_seed42__rq0_0085__rq0_0227,far,1.7364118358195024,rq0_0085,rq0_0227,rq0_0227,rq0_0227,rq0_0227,True,True,True,-7.0,2.5,-2.25,-4.75,False,False,False,True,-0.6532246494889097,1.0831871863305926,-0.6532246494889097,1.0831871863305926,rq0_0227,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0227,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0167,full_rq0_seed42__rq0_0085__rq0_0246,far,2.2809329619208283,rq0_0085,rq0_0246,rq0_0246,rq0_0246,rq0_0246,True,True,True,-9.75,6.0,-1.875,-7.875,False,False,False,True,-0.6532246494889097,1.6277083124319185,-0.6532246494889097,1.6277083124319185,rq0_0246,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0246,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0168,full_rq0_seed42__rq0_0086__rq0_0122,far,1.9762999467961635,rq0_0086,rq0_0122,rq0_0122,rq0_0086,rq0_0086,True,True,False,8.25,-10.5,-1.125,9.375,False,False,True,False,-0.0869902098891767,1.889309736906987,-0.0869902098891767,1.889309736906987,rq0_0122,Buse,Dorn,human_score_z_within_dataset,0,rq0_0086,False
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0169,full_rq0_seed42__rq0_0087__rq0_0179,far,2.204723637558687,rq0_0087,rq0_0179,rq0_0087,rq0_0087,rq0_0087,True,True,True,10.0,-9.25,0.375,9.625,False,False,True,False,1.5985448661286332,-0.606178771430054,1.5985448661286332,-0.606178771430054,rq0_0087,Buse,Dorn,human_score_z_within_dataset,1,rq0_0087,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0170,full_rq0_seed42__rq0_0087__rq0_0298,far,2.5119351421695644,rq0_0087,rq0_0298,rq0_0087,rq0_0087,rq0_0087,True,True,True,5.25,-9.0,-1.875,7.125,False,False,True,False,1.5985448661286332,-0.9133902760409311,1.5985448661286332,-0.9133902760409311,rq0_0087,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0087,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0171,full_rq0_seed42__rq0_0089__rq0_0131,far,2.433507180338842,rq0_0089,rq0_0131,rq0_0131,rq0_0131,rq0_0131,True,True,True,-7.5,8.5,0.5,-8.0,False,False,False,True,-1.9042077137208784,0.5292994666179637,-1.9042077137208784,0.5292994666179637,rq0_0131,Buse,Dorn,human_score_z_within_dataset,1,rq0_0131,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0172,full_rq0_seed42__rq0_0089__rq0_0146,far,2.689985920966077,rq0_0089,rq0_0146,rq0_0146,rq0_0089,rq0_0089,True,True,False,2.25,-1.75,0.25,2.0,False,False,True,False,-1.9042077137208784,0.7857782072451989,-1.9042077137208784,0.7857782072451989,rq0_0146,Buse,Dorn,human_score_z_within_dataset,0,rq0_0089,False
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0173,full_rq0_seed42__rq0_0089__rq0_0259,far,2.261366731916372,rq0_0089,rq0_0259,rq0_0259,rq0_0259,rq0_0259,True,True,True,-8.0,8.75,0.375,-8.375,False,False,False,True,-1.9042077137208784,0.3571590181954932,-1.9042077137208784,0.3571590181954932,rq0_0259,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0259,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0174,full_rq0_seed42__rq0_0091__rq0_0140,far,2.0852439117420776,rq0_0091,rq0_0140,rq0_0140,rq0_0140,rq0_0140,True,True,True,-6.75,8.5,0.875,-7.625,False,False,False,True,-1.482823944716426,0.6024199670256514,-1.482823944716426,0.6024199670256514,rq0_0140,Buse,Dorn,human_score_z_within_dataset,1,rq0_0140,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0175,full_rq0_seed42__rq0_0092__rq0_0249,far,4.166138292224972,rq0_0092,rq0_0249,rq0_0092,rq0_0092,rq0_0092,True,True,True,7.0,-9.5,-1.25,8.25,False,False,True,False,1.256170553812516,-2.909967738412456,1.256170553812516,-2.909967738412456,rq0_0092,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0092,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0176,full_rq0_seed42__rq0_0094__rq0_0098,far,2.673153284621996,rq0_0094,rq0_0098,rq0_0094,rq0_0094,rq0_0094,True,True,True,7.5,-6.0,0.75,6.75,False,False,True,False,0.8347867848080629,-1.8383664998139329,0.8347867848080629,-1.8383664998139329,rq0_0094,Buse,Buse,human_score_z_within_dataset,1,rq0_0094,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0177,full_rq0_seed42__rq0_0094__rq0_0110,far,1.3188527958230818,rq0_0094,rq0_0110,rq0_0094,rq0_0094,rq0_0094,True,True,True,8.75,-10.25,-0.75,9.5,False,False,True,False,0.8347867848080629,-0.4840660110150188,0.8347867848080629,-0.4840660110150188,rq0_0094,Buse,Dorn,human_score_z_within_dataset,1,rq0_0094,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0178,full_rq0_seed42__rq0_0094__rq0_0183,far,2.147281580646404,rq0_0094,rq0_0183,rq0_0094,rq0_0094,rq0_0094,True,True,True,7.0,-8.75,-0.875,7.875,False,False,True,False,0.8347867848080629,-1.312494795838341,0.8347867848080629,-1.312494795838341,rq0_0094,Buse,Dorn,human_score_z_within_dataset,1,rq0_0094,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0179,full_rq0_seed42__rq0_0094__rq0_0292,far,2.111191144916544,rq0_0094,rq0_0292,rq0_0094,rq0_0094,rq0_0094,True,True,True,9.5,-9.5,0.0,9.5,False,False,True,False,0.8347867848080629,-1.2764043601084811,0.8347867848080629,-1.2764043601084811,rq0_0094,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0094,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0180,full_rq0_seed42__rq0_0095__rq0_0234,far,1.1392177385926217,rq0_0095,rq0_0234,rq0_0234,rq0_0095,rq0_0234,True,False,False,3.75,3.75,3.75,0.0,False,True,True,True,-0.6005516783633533,0.5386660602292682,-0.6005516783633533,0.5386660602292682,rq0_0234,Buse,Scalabrino,human_score_z_within_dataset,0,,False
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0181,full_rq0_seed42__rq0_0095__rq0_0310,far,1.220373807846452,rq0_0095,rq0_0310,rq0_0095,rq0_0095,rq0_0095,True,True,True,8.0,-9.0,-0.5,8.5,False,False,True,False,-0.6005516783633533,-1.8209254862098048,-0.6005516783633533,-1.8209254862098048,rq0_0095,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0095,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0182,full_rq0_seed42__rq0_0097__rq0_0275,far,2.149250534106937,rq0_0097,rq0_0275,rq0_0275,rq0_0275,rq0_0275,True,True,True,-6.5,3.5,-1.5,-5.0,False,False,False,True,-0.5215422216750187,1.6277083124319185,-0.5215422216750187,1.6277083124319185,rq0_0275,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0275,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0183,full_rq0_seed42__rq0_0099__rq0_0225,far,2.015925061919784,rq0_0099,rq0_0225,rq0_0099,rq0_0099,rq0_0225,True,False,False,1.25,3.0,2.125,-0.875,False,False,True,True,0.739520701811303,-1.2764043601084811,0.739520701811303,-1.2764043601084811,rq0_0099,Dorn,Scalabrino,human_score_z_within_dataset,0,rq0_0225,False
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0184,full_rq0_seed42__rq0_0100__rq0_0192,far,1.328263320737613,rq0_0100,rq0_0192,rq0_0192,rq0_0192,rq0_0192,True,True,True,-8.5,2.75,-2.875,-5.625,False,False,False,True,-0.2450761344070205,1.0831871863305926,-0.2450761344070205,1.0831871863305926,rq0_0192,Dorn,Scalabrino,human_score_z_within_dataset,1,rq0_0192,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0185,full_rq0_seed42__rq0_0100__rq0_0224,far,1.872784446838939,rq0_0100,rq0_0224,rq0_0224,rq0_0224,rq0_0224,True,True,True,-8.75,8.0,-0.375,-8.375,False,False,False,True,-0.2450761344070205,1.6277083124319185,-0.2450761344070205,1.6277083124319185,rq0_0224,Dorn,Scalabrino,human_score_z_within_dataset,1,rq0_0224,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0186,full_rq0_seed42__rq0_0100__rq0_0249,far,2.664891604005436,rq0_0100,rq0_0249,rq0_0100,rq0_0249,rq0_0249,True,True,False,-2.5,2.75,0.125,-2.625,False,False,False,True,-0.2450761344070205,-2.909967738412456,-0.2450761344070205,-2.909967738412456,rq0_0100,Dorn,Scalabrino,human_score_z_within_dataset,0,rq0_0249,False
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0187,full_rq0_seed42__rq0_0100__rq0_0250,far,1.5097703627713888,rq0_0100,rq0_0250,rq0_0250,rq0_0250,rq0_0250,True,True,True,-6.75,8.75,1.0,-7.75,False,False,False,True,-0.2450761344070205,1.2646942283643683,-0.2450761344070205,1.2646942283643683,rq0_0250,Dorn,Scalabrino,human_score_z_within_dataset,1,rq0_0250,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0188,full_rq0_seed42__rq0_0101__rq0_0133,far,1.0276876694913717,rq0_0101,rq0_0133,rq0_0133,rq0_0101,rq0_0101,True,True,False,5.25,-10.0,-2.375,7.625,False,False,True,False,-0.5948447330311896,0.4328429364601818,-0.5948447330311896,0.4328429364601818,rq0_0133,Dorn,Dorn,human_score_z_within_dataset,0,rq0_0101,False
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0189,full_rq0_seed42__rq0_0101__rq0_0161,far,1.686129210563204,rq0_0101,rq0_0161,rq0_0161,rq0_0101,rq0_0101,True,True,False,7.0,-12.25,-2.625,9.625,False,False,True,False,-0.5948447330311896,1.0912844775320143,-0.5948447330311896,1.0912844775320143,rq0_0161,Dorn,Dorn,human_score_z_within_dataset,0,rq0_0101,False
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0190,full_rq0_seed42__rq0_0101__rq0_0246,far,2.222553045463108,rq0_0101,rq0_0246,rq0_0246,rq0_0246,rq0_0101,True,False,False,-6.5,-1.0,-3.75,-2.75,False,False,False,False,-0.5948447330311896,1.6277083124319185,-0.5948447330311896,1.6277083124319185,rq0_0246,Dorn,Scalabrino,human_score_z_within_dataset,0,rq0_0246,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0191,full_rq0_seed42__rq0_0102__rq0_0158,far,2.38368479596586,rq0_0102,rq0_0158,rq0_0102,rq0_0102,rq0_0102,True,True,True,3.5,-8.0,-2.25,5.75,False,False,True,False,0.6617131359263368,-1.7219716600395232,0.6617131359263368,-1.7219716600395232,rq0_0102,Dorn,Dorn,human_score_z_within_dataset,1,rq0_0102,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0192,full_rq0_seed42__rq0_0103__rq0_0139,far,1.0065351025197642,rq0_0103,rq0_0139,rq0_0103,rq0_0139,rq0_0139,True,True,False,-8.0,9.5,0.75,-8.75,False,False,False,True,0.4591595231293185,-0.5473755793904456,0.4591595231293185,-0.5473755793904456,rq0_0103,Dorn,Dorn,human_score_z_within_dataset,0,rq0_0139,False
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0193,full_rq0_seed42__rq0_0103__rq0_0171,far,1.4276021170560544,rq0_0103,rq0_0171,rq0_0103,rq0_0171,rq0_0171,True,True,False,-7.25,7.75,0.25,-7.5,False,False,False,True,0.4591595231293185,-0.968442593926736,0.4591595231293185,-0.968442593926736,rq0_0103,Dorn,Dorn,human_score_z_within_dataset,0,rq0_0171,False
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0194,full_rq0_seed42__rq0_0103__rq0_0241,far,1.0095357151027002,rq0_0103,rq0_0241,rq0_0103,rq0_0103,rq0_0103,True,True,True,4.75,-2.75,1.0,3.75,False,False,True,False,0.4591595231293185,-0.5503761919733818,0.4591595231293185,-0.5503761919733818,rq0_0103,Dorn,Scalabrino,human_score_z_within_dataset,1,rq0_0103,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0195,full_rq0_seed42__rq0_0104__rq0_0304,far,1.5887750944990031,rq0_0104,rq0_0304,rq0_0304,rq0_0304,rq0_0304,True,True,True,-7.0,2.5,-2.25,-4.75,False,False,False,True,-0.6870949502021848,0.9016801442968184,-0.6870949502021848,0.9016801442968184,rq0_0304,Dorn,Scalabrino,human_score_z_within_dataset,1,rq0_0304,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0196,full_rq0_seed42__rq0_0108__rq0_0278,far,1.54333939505591,rq0_0108,rq0_0278,rq0_0108,rq0_0108,rq0_0278,True,False,False,0.0,8.0,4.0,-4.0,True,False,True,True,0.2669350349474289,-1.2764043601084811,0.2669350349474289,-1.2764043601084811,rq0_0108,Dorn,Scalabrino,human_score_z_within_dataset,0,rq0_0278,False
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0197,full_rq0_seed42__rq0_0109__rq0_0196,far,1.0710848884197552,rq0_0109,rq0_0196,rq0_0109,rq0_0109,rq0_0109,True,True,True,9.0,-8.5,0.25,8.75,False,False,True,False,0.1576946123788241,-0.9133902760409311,0.1576946123788241,-0.9133902760409311,rq0_0109,Dorn,Scalabrino,human_score_z_within_dataset,1,rq0_0109,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0198,full_rq0_seed42__rq0_0109__rq0_0244,far,1.2885066580193183,rq0_0109,rq0_0244,rq0_0244,rq0_0109,rq0_0109,True,True,False,8.75,-4.25,2.25,6.5,False,False,True,False,0.1576946123788241,1.4462012703981426,0.1576946123788241,1.4462012703981426,rq0_0244,Dorn,Scalabrino,human_score_z_within_dataset,0,rq0_0109,False
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0199,full_rq0_seed42__rq0_0110__rq0_0126,far,1.707688735060625,rq0_0110,rq0_0126,rq0_0126,rq0_0126,rq0_0126,True,True,True,-7.25,7.5,0.125,-7.375,False,False,False,True,-0.4840660110150188,1.223622724045606,-0.4840660110150188,1.223622724045606,rq0_0126,Dorn,Dorn,human_score_z_within_dataset,1,rq0_0126,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0200,full_rq0_seed42__rq0_0110__rq0_0138,far,1.4708361993781882,rq0_0110,rq0_0138,rq0_0110,rq0_0138,rq0_0138,True,True,False,-4.0,8.5,2.25,-6.25,False,False,False,True,-0.4840660110150188,-1.954902210393207,-0.4840660110150188,-1.954902210393207,rq0_0110,Dorn,Dorn,human_score_z_within_dataset,0,rq0_0138,False
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0201,full_rq0_seed42__rq0_0111__rq0_0116,far,2.1984605198379605,rq0_0111,rq0_0116,rq0_0116,rq0_0116,rq0_0116,True,True,True,-5.75,7.5,0.875,-6.625,False,False,False,True,-2.949200914026875,-0.7507403941889145,-2.949200914026875,-0.7507403941889145,rq0_0116,Dorn,Dorn,human_score_z_within_dataset,1,rq0_0116,True
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0202,full_rq0_seed42__rq0_0111__rq0_0214,far,2.2173176800197187,rq0_0111,rq0_0214,rq0_0214,rq0_0214,rq0_0111,True,False,False,-1.5,-8.5,-5.0,3.5,False,False,False,False,-2.949200914026875,-0.731883234007156,-2.949200914026875,-0.731883234007156,rq0_0214,Dorn,Scalabrino,human_score_z_within_dataset,0,rq0_0111,False
grid,mono_light__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0203,full_rq0_seed42__rq0_0111__rq0_0229,far,2.9433458481548183,rq0_0111,rq0_0229,rq0_0229,rq0_0229,rq0_0229,True,True,True,-4.25,5.75,0.75,-5.0,False,False,False,True,-2.949200914026875,-0.0058550658720567,-2.949200914026875,-0.0058550658720567,rq0_0229,Dorn,Scalabrino,human_score_z_within_dataset,1,rq0_0229,True
