rq0_id,dataset_name,language,raw_code,human_mean_score,human_score_z_within_dataset,formatting_code_hash,score_for_stratum,human_score_z_within_language,has_error,error_nodes,identifier_nodes,behavior_nodes,eligible,mutation_feasible,score_stratum,base_index,base_id
dorn_python_093,Dorn,python,"        b = createText(280, 50, 230, 512)
        setTextAlignment(1,b)
        setText(""Column B"", b)
        setFontSize(12, b)
        c = createText(510, 50, 230, 512)
        setTextAlignment(1,b)
        setText(""Column C"", c)
        setFontSize(12, c)
        #saveDocAs(""3columnUS.sla"")
        
",3.546961325966851,0.5122342247817212,2e1b2c77b2b2ee12f182c33e1ba8b39ca6e0aa8ac4cfc4bb15088e2fe154962b,0.0180352556874142,0.0180352556874142,False,0,16,10,True,True,mid,50,rq3g_python_050
dorn_python_028,Dorn,python,"
    def testDurationForSingleEffort(self):
        self.task.addEffort(self.effort1)
        self.assertEqual(self.effort1.duration(), self.composite.duration())

    def testAddEffortOutsidePeriodToTask(self):
        effortOutsidePeriod = effort.Effort(self.task, 
            date.DateTime(2004,1,11,13,0,0), date.DateTime(2004,1,11,14,0,0))
        self.task.addEffort(effortOutsidePeriod)
        self.assertEqual(date.TimeDelta(), self.composite.duration())
",3.55421686746988,0.5245469249262924,48804c5175c08195ea79f4e6abc56bc6f70dfdfbfa2195b9a0da7071f9155bb0,0.0349433386335555,0.0349433386335555,False,0,37,12,True,True,mid,51,rq3g_python_051
dorn_python_040,Dorn,python,"                               close_button_width, tab_height)

            # Indent the button if it is pressed down:
            rect = IndentPressedBitmap(rect, close_button_state)
            dc.DrawBitmap(bmp, rect.x, rect.y, True)

            out_button_rect = rect        

        out_tab_rect = wx.Rect(tab_x, tab_y, tab_width, tab_height)
        dc.DestroyClippingRegion()

        return out_tab_rect, out_button_rect, x_extent


class FF2TabArt(AuiDefaultTabArt):
    """""" A class to draw tabs using the Firefox 2 (FF2) style. """"""

    def __init__(self):
        """""" Default class constructor. """"""

        AuiDefaultTabArt.__init__(self)


    def Clone(self):
        """""" Clones the art object. """"""

        art = type(self)()
        art.SetNormalFont(self.GetNormalFont())
        art.SetSelectedFont(self.GetSelectedFont())
        art.SetMeasuringFont(self.GetMeasuringFont())
",3.5606694560669454,0.5354970088750637,90115718ac9a3757e2bcf66ebcf5ef6044993d7f5fb3265efc1373d3e4760c50,0.0499802456888017,0.0499802456888017,True,4,51,18,True,True,mid,52,rq3g_python_052
dorn_python_024,Dorn,python,"        '''
        if self._size_changes.has_key(SUBMIT):
            return self._er(data, SUBMIT, dtpref_cols, dtpref_rows, REQUEST)
        if data != self.source:
            self.source = data
            self.render()

        if REQUEST:
            message=""Saved changes.""
            return self.manage_main(self, REQUEST, manage_tabs_message=message)
",3.608333333333333,0.6163829121896166,430dad3d6aa31f382ff535a1bd088b82f008d098e003c3317b762f3ae3c2625f,0.1610546279410989,0.1610546279410989,True,1,27,12,True,True,mid,53,rq3g_python_053
dorn_python_046,Dorn,python,"            inputs.append((si.INPUT_KEYBOARD, (char, 0)))
            inputs.append((si.INPUT_KEYBOARD, (char, si.KEYEVENTF_KEYUP)))
        si.SendInput(*tuple(inputs))

    def close(self):
        """""" Closes the window. """"""
        win32gui.SendMessage(self.hwnd, win32con.WM_CLOSE, 0, 0)

    def findChildren(self, klass, title):
        """""" Find all children, recursively, matching a class and a title. """"""
",3.610655737704918,0.6203240472006736,f80f9c599fb0bb7fb8710cdb8a4c9e12c58d28186abce88a16564a466a1b4142,0.1664666851573444,0.1664666851573444,False,0,28,5,True,True,mid,54,rq3g_python_054
dorn_python_098,Dorn,python,"QUOTE_START = u""""
QUOTE_END = u""""

def quote(textobj):
    quoted_re = re.compile('""[^""]*""')
    try:
        text = getText(textobj)
    except WrongFrameTypeError:
        messageBox(""quote.py"", ""Cannot quote text in a non-text frame"", ICON_INFORMATION);
        sys.exit(1)
    if len(text) == 0:
        return 0    # We can't very well change anything in an empty frame
    count = 0
    i = 0
    selectText(0, 0, textobj)
    while i < len(text):
        match = quoted_re.match(text[i:])
        if match:
            end = match.end()
            selectText(i, 1, textobj)
            deleteText(textobj)
            insertText(QUOTE_START, i, textobj)
            selectText(i + end - 1, 1, textobj)
            deleteText(textobj)
            insertText(QUOTE_END, i + end - 1, textobj)
            count += 1
            i = i + end
        else:
            i = i + 1
    return count
",3.615384615384616,0.6283489827435503,bf1ed6531ae11af29f31c51d1a2105368ff8f47d3d4bc8218cb934de6234a748,0.1774867111632748,0.1774867111632748,False,0,60,39,True,True,mid,55,rq3g_python_055
dorn_python_058,Dorn,python,"    locale.setlocale(locale.LC_ALL, '')
except:
    pass

from docutils.core import publish_cmdline_to_binary, default_description
from docutils.writers.odf_odt import Writer, Reader


description = ('Generates OpenDocument/OpenOffice/ODF documents from '
               'standalone reStructuredText sources.  ' + default_description)
",3.6219512195121952,0.6394925517738215,ba04b7dc0b953be2c4cb307603daa5d5d548b6e8a817c7551b64abbf0672e411,0.1927893163812658,0.1927893163812658,True,2,15,3,True,True,mid,56,rq3g_python_056
dorn_python_084,Dorn,python,"class PyDateTimeTest(test.TestCase):
    def testReplaceCannotBeEasilyUsedToFindTheLastDayofTheMonth(self):
        testDate = datetime.date(2004, 4, 1) # April 1st, 2004
        try:
            lastDayOfApril = testDate.replace(day=31)
            self.fail('Surprise! datetime.date.replace works as we want!') # pragma: no cover
            self.assertEqual(datetime.date(2004, 4, 30), lastDayOfApril) # pragma: no cover
        except ValueError:
            pass


class DateTimeTest(test.TestCase):
    def testWeekNumber(self):
        self.assertEqual(53, date.DateTime(2005,1,1).weeknumber())
        self.assertEqual(1, date.DateTime(2005,1,3).weeknumber())   
        
    def testStartOfDay(self):
        startOfDay = date.DateTime(2005,1,1,0,0,0,0)
        noonish = date.DateTime(2005,1,1,12,30,15,400)
        self.assertEqual(startOfDay, noonish.startOfDay())
        
    def testEndOfDay(self):
        endOfDay = date.DateTime(2005,1,1,23,59,59,999999)
        noonish = date.DateTime(2005,1,1,12,30,15,400)
        self.assertEqual(endOfDay, noonish.endOfDay())
        
    def testStartOfWeek(self):
        startOfWeek = date.DateTime(2005,3,28,0,0,0,0)
        midweek = date.DateTime(2005,3,31,12,30,15,400)
        self.assertEqual(startOfWeek, midweek.startOfWeek())

    def testEndOfWeek(self):
        endOfWeek = date.DateTime(2005,4,3,23,59,59,999999)
        midweek = date.DateTime(2005,3,31,12,30,15,400)
        self.assertEqual(endOfWeek, midweek.endOfWeek())
        
    def testStartOfWorkWeekOnWednesday(self):
        startOfWorkWeek = date.DateTime(2011,7,25,0,0,0,0)
        wednesday = date.DateTime(2011,7,27,8,39,10)
        self.assertEqual(startOfWorkWeek, wednesday.startOfWorkWeek())
        
    def testStartOfWorkWeekOnMonday(self):
        startOfWorkWeek = date.DateTime(2011,7,25,0,0,0,0)
        monday = date.DateTime(2011,7,25,8,39,10)
        self.assertEqual(startOfWorkWeek, monday.startOfWorkWeek())

    def testStartOfWorkWeekOnSunday(self):
        startOfWorkWeek = date.DateTime(2011,7,18,0,0,0,0)
        sunday = date.DateTime(2011,7,24,8,39,10)
        self.assertEqual(startOfWorkWeek, sunday.startOfWorkWeek())
",3.626315789473684,0.6468992547984524,6d0a38cfa1146e86cf46c7a539fe275bb8c309cf258b69ac6f87415e7866a332,0.2029603712780353,0.2029603712780353,False,0,126,55,True,True,mid,57,rq3g_python_057
dorn_python_068,Dorn,python,"class ArgsInfo:
    '''
    Encode the Listener Function Parameter Specification (LPS) for a given
    topic. In the DataMsg API of pubsub, this is the same for all
    topics, so this is quite a simple class, required only because
    the part of pubsub that uses ArgsInfos supports several API
    versions using one common API. So the only difference between
    an ArgsInfo and an ArgSpecGiven is that ArgsInfo refers to
    parent topic's ArgsInfo; other data members are the same.

    Note that the LPS is always complete because it is known:
    it consists of one required argument named 'data' and no
    optional arguments.
    '''

    SPEC_MISSING        = 10 # no args given
    SPEC_COMPLETE       = 12 # all args, but not confirmed via user spec

    def __init__(self, topicNameTuple, specGiven, parentArgsInfo):
        self.__argsDocs = specGiven.argsDocs or {'data':'message data'}
        
        self.argsSpecType = self.SPEC_COMPLETE
        self.allOptional = ()        # list of topic message optional argument names
        self.allRequired = ('data',) # list of topic message required argument names

        self.parentAI = WeakNone()
        if parentArgsInfo is not None:
            self.parentAI = weakref.ref(parentArgsInfo)

    def isComplete(self):
        return True
",3.6263736263736255,0.6469974043860446,b2bf2ad93c70b337ccbbe80c90b9ac2e96f3d526799b49f38acd1ec2ec85bb0d,0.2030951525484839,0.2030951525484839,False,0,31,13,True,True,mid,58,rq3g_python_058
dorn_python_051,Dorn,python,"        if hasattr(self, handler):
            getattr(self, handler)(name)

    def CharacterDataHandler(self, data):
        handler = self.elements[-1] + '_data'
        if hasattr(self, handler):
            getattr(self, handler)(data)

    def character_start(self, name, attributes):
        self.charid = attributes['id']
",3.645569620253165,0.67957312826787,70ab7b88e97bfb3200d15bfeaa3c33d25195ad1eb0e4146875c294d1a21c1948,0.2478288856011276,0.2478288856011276,False,0,27,11,True,True,mid,59,rq3g_python_059
dorn_python_109,Dorn,python,"'''
Task Coach - Your friendly task manager
Copyright (C) 2004-2012 Task Coach developers <developers@taskcoach.org>

Task Coach is free software: you can redistribute it and/or modify
it under the terms of the GNU General Public License as published by
the Free Software Foundation, either version 3 of the License, or
(at your option) any later version.

Task Coach is distributed in the hope that it will be useful,
but WITHOUT ANY WARRANTY; without even the implied warranty of
MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
GNU General Public License for more details.

You should have received a copy of the GNU General Public License
along with this program.  If not, see <http://www.gnu.org/licenses/>.
'''

from taskcoachlib.i18n import _

 
snoozeChoices = [(0, _(""Don't snooze"")), (5, _('5 minutes')),
             (10, _('10 minutes')), (15, _('15 minutes')),
             (20, _('20 minutes')), (30, _('30 minutes')), 
             (45, _('45 minutes')), (60, _('1 hour')), (90, _('1.5 hour')), 
             (120, _('2 hours')), (3*60, _('3 hours')), (4*60, _('4 hours')), 
             (6*60, _('6 hours')), (8*60, _('8 hours')), (12*60, _('12 hours')), 
             (18*60, _('18 hours')), (24*60, _('24 hours')),
             (48*60, _('48 hours')), (72*60, _('72 hours')),
",3.6514285714285712,0.6895158057309314,0ad147b78f9728889a1c7d412f20a55e260f9115e9f27b0affc38a92bb5d49f5,0.2614823989067604,0.2614823989067604,True,1,23,28,True,True,mid,60,rq3g_python_060
dorn_python_002,Dorn,python,"    dlg.exec_()



def show_current_error(title=None):
    """"""
    Call this function to show the current error.
    It can be used inside an except-block.
    """"""
    dlg = ExceptHookDialog(sys.exc_type, sys.exc_value, sys.exc_traceback, title)
    dlg.show()
    dlg.exec_()


def install():
    ""activates the error handler""
    sys.excepthook = on_error


    
def uninstall():
    ""removes the error handler""
    sys.excepthook = sys.__excepthook__

atexit.register(uninstall)


class ExceptHookDialog(QDialog):


    def __init__(self, exc_type, exc_obj, exc_tb, title=None):
        QDialog.__init__(self)
        self.ui = Ui_ExceptHookDialog()
        self.ui.setupUi(self)
        if title:
            self.setWindowTitle(self.windowTitle() + "": "" + title)
        self.ui.detailsButton.setCheckable(True)
        self.setExtension(self.ui.tracebackBrowser)
        self.setOrientation(Qt.Vertical)
        msg = ""%s: %s"" % (exc_type.__name__, exc_obj)
        self.ui.exceptionLabel.setText(msg)
        html = cgitb.html((exc_type, exc_obj, exc_tb))
        self.ui.tracebackBrowser.setText(html)
        self.resize(self.sizeHint())


    @pyqtSignature("""")
    def on_closeButton_clicked(self):
        self.close()

",3.657894736842105,0.7004889296237258,87aad7b386384f535d4cb1e8a123d614a624f36c5912d71f5ed2bb487db51d83,0.2765509449428999,0.2765509449428999,False,0,95,30,True,True,mid,61,rq3g_python_061
dorn_python_009,Dorn,python,"    def filter(self, items):
        return items
    
    def test(self):
        self.testcalled = 1 # pylint: disable-msg=W0201


class DummyItem(str):
    def ancestors(self):
        return []


class StackedFilterTest(test.TestCase):
    def setUp(self):
        self.list = patterns.ObservableList([DummyItem('a'), DummyItem('b'), 
                                             DummyItem('c'), DummyItem('d')])
        self.filter1 = DummyFilter(self.list)
        self.filter2 = TestFilter(self.filter1)

    def testDelegation(self):
        self.filter2.test()
        self.assertEqual(1, self.filter1.testcalled)
        
    def testSetTreeMode_True(self):
        self.filter2.setTreeMode(True)
        self.failUnless(self.filter1.treeMode())
        
    def testSetTreeMode_False(self):
        self.filter2.setTreeMode(False)
        self.failIf(self.filter1.treeMode())
        

class SearchFilterTest(test.TestCase):
    def setUp(self):
        task.Task.settings = config.Settings(load=False)
        self.parent = task.Task(subject='*ABC', description='Parent description')
        self.child = task.Task(subject='DEF', description='Child description')
        self.parent.addChild(self.child)
        self.list = task.TaskList([self.parent, self.child])
        self.filter = base.SearchFilter(self.list)

    def setSearchString(self, searchString, matchCase=False,
                        includeSubItems=False, searchDescription=False):
        self.filter.setSearchFilter(searchString, matchCase=matchCase, 
                                    includeSubItems=includeSubItems,
                                    searchDescription=searchDescription)
        
    def testNoMatch(self):
        self.setSearchString('XYZ')
        self.assertEqual(0, len(self.filter))
",3.677685950413223,0.7340747451133941,322c0b3ff674c117b1d48ce9bbd9d2ec0bd074115151c48b401429730f669029,0.3226717590166094,0.3226717590166094,False,0,132,36,True,True,mid,62,rq3g_python_062
dorn_python_049,Dorn,python,"                copydir_run_2to3(source, dest, template=self.manifest_in)
            log.set_threshold(loglevel)


class smart_install_data(install_data):
    # From <http://wiki.python.org/moin/DistutilsInstallDataScattered>,
    # by Pete Shinners.

    def run(self):
        #need to change self.install_dir to the library dir
        install_cmd = self.get_finalized_command('install')
        self.install_dir = getattr(install_cmd, 'install_lib')
        return install_data.run(self)

class build_data(Command):

    def initialize_options(self):
        pass

    def finalize_options(self):
        pass

    def run(self):
        build_py = self.get_finalized_command('build_py')
        data_files = self.distribution.data_files
        for f in data_files:
            dir = convert_path(f[0])
            dir = os.path.join(build_py.build_lib, dir)
            self.mkpath(dir)
            for data in f[1]:
                data = convert_path(data)
                self.copy_file(data, dir)

# let our build_data run
build.sub_commands.append(('build_data', lambda *a: True))


def do_setup():
    kwargs = package_data.copy()
    kwargs['classifiers'] = classifiers
    # Install data files properly.
    kwargs['cmdclass'] = {'build_data': build_data,
                          'install_data': smart_install_data}
    # Auto-convert source code for Python 3
    if sys.version_info >= (3,):
        kwargs['cmdclass']['build_py'] = copy_build_py_2to3
    else:
        kwargs['cmdclass']['build_py'] = build_py
    dist = setup(**kwargs)
    return dist
",3.692622950819672,0.7594229299438686,b42bd879f77d294a0b933feb8bcdbb46ca69bf45110e51c321504955477004b9,0.357480469260134,0.357480469260134,False,0,85,33,True,True,mid,63,rq3g_python_063
dorn_python_059,Dorn,python,"        self.assertEqual(None, adate.weeknumber())
        self.assertEqual('', str(adate))

    def testCreateInfiniteDateWithMaxValues(self):
        maxDate = datetime.date.max
        infinite = date.Date(maxDate.year, maxDate.month, maxDate.day)
        self.failUnless(infinite is date.Date())

    def testInfiniteDateIsSingleton(self):
        self.failUnless(date.Date() is date.Date())
",3.6942148760330578,0.7621244371706994,6b06ecdb0ee1140d67672c35259c252d3336d53957022f93438dce900913a283,0.3611902411001471,0.3611902411001471,False,0,36,14,True,True,mid,64,rq3g_python_064
dorn_python_053,Dorn,python,"            while colordict.has_key(name):# check if color already exists - then add PREFIX to name
                name = PREFIX+name
            
            scribus.defineColor(name, c, m, y, k)
            i=i+1
            scribus.progressSet(i)

def main(argv):
    """"""Main method for importing colors.""""""
    if not scribus.haveDoc(): #do we have a doc?
        scribus.messageBox(""csv2color"", ""No document to import colors \n Please open one, first."")
        sys.exit()
    else:
        filename=scribus.fileDialog(""csv2color"",  ""CSV files(*.csv *.CSV *.txt *.TXT)"")
        while os.path.isdir(filename):
            filename=scribus.fileDialog(""csv2color"",  ""CSV files(*.csv *.CSV *.txt *.TXT)"") #proper filename?
        else:
            try:
                colorlist=getColorsFromCsv(filename)
                messagestring = ""You are going to import %i colors \n This may take a while"" % len(colorlist)
                answer = scribus.messageBox(""csv2color"", messagestring, button1=scribus.BUTTON_OK,  button2=scribus.BUTTON_CANCEL)
                if answer != scribus.BUTTON_OK:
                    sys.exit()
                else:
                    importColors(colorlist)
                    scribus.docChanged(True)
                    scribus.messageBox(""csv2color"", ""Colors imported! \n Thank you for using csv2color and Scribus!"")
            except:
                scribus.messageBox(""csv2color"", ""Could not import file!"", icon=scribus.ICON_WARNING)
                sys.exit()
            


def main_wrapper(argv):
    """"""The main_wrapper() function disables redrawing, sets a sensible generic
    status bar message, and optionally sets up the progress bar. It then runs
    the main() function. Once everything finishes it cleans up after the main()
    function, making sure everything is sane before the script terminates.""""""
    try:
        #scribus.statusMessage(""Running script..."")
        scribus.progressReset()
        main(argv)
    finally:
        # Exit neatly even if the script terminated with an exception,
        # so we leave the progress bar and status bar blank and make sure
        # drawing is enabled.
        if scribus.haveDoc():
            scribus.setRedraw(True)
        scribus.statusMessage("""")
        scribus.progressReset()
",3.719827586206896,0.8055893694750154,0823901e90bf8e029088ebcda3a863ecdb9c5a0d2a0a306f8f44ddf32374cfa8,0.4208772855356289,0.4208772855356289,False,0,84,40,True,True,mid,65,rq3g_python_065
dorn_python_032,Dorn,python,"# Craig Bradney, Scribus Team
# 10/3/08: Added to Scribus 1.3.3.12svn distribution ""as was"" from Scribus wiki for bug #6826, script is GPLd

import sys


try:
    from scribus import *
    
except ImportError:
    print ""This script only runs from within Scribus.""
    sys.exit(1)
try:
    from PIL import Image
except ImportError:
    print ""Unable to import the Python Imaging Library module.""
    sys.exit(1)
    
def main():

    pageX,pageY = getPageSize()
    ImageFileName = fileDialog(""Image Import"", ""*"","""" ,True, False)
    im = Image.open(ImageFileName)
    xsize, ysize = im.size

    if (pageX < pageY):
        Breite = pageX * 0.8
    else:
        Breite = pageY * 0.8
    Hoehe = Breite * ysize/xsize
",3.723849372384937,0.8124143662357847,28f9c97ff98e4634d1df82d1d6ce7d71adf36959a215727044d35324bae0ce95,0.4302495280156111,0.4302495280156111,False,0,34,18,True,True,mid,66,rq3g_python_066
dorn_python_057,Dorn,python,"""""""

from __init__ import DocutilsTestSupport

def suite():
    s = DocutilsTestSupport.ParserTestSuite(suite_settings={'language_code':'fr'})
    s.generateTests(totest)
    return s

totest = {}
",3.725099601593625,0.8145360131662223,13b0548fc940c6bbb51c030da8006b8e05298def039974cbe00c692981479b53,0.4331630223638091,0.4331630223638091,True,1,12,5,True,True,high,67,rq3g_python_067
dorn_python_061,Dorn,python,"        result['dest'] = result['dest'].replace(""-"", ""_"")
    else:
        errorExit(1, ( ""Internal error: Missing `dest' in documentation string:"",
                       pod, ))
    return result

###############################################################################

def pod2Argument(pod):
    """"""
    Return a list of two strings for `OptionGroup.__init__' describing the
    argument found in POD snippet.

    @param pod: Snippet in POD format to be analyzed.
    @type pod: str

    @return: Name of the argument and its description.
    @rtype: [ argument, description, ]
    """"""
    argument = """"
    description = """"
    for line in pod.split(""\n""):
        if line.startswith(""=cut""):
            break
        found = re.search(""^=item\s*I<([^>]+)>"", line)
        if found:
            description = """"
            argument = found.group(1)
        else:
            description += line + ""\n""
    description = description.strip()
    return [ argument, description, ]

###############################################################################

def parseOptions():
    """"""
    Sets options and returns arguments.

    @return: Name of input file and optionally of output file.
    @rtype: ( str, [str,] )
    """"""
    global options
    pod = """"""

=head1 OPTIONS

=cut
    """"""
    optionParser = OptionParser(""usage: %prog [option]... <xml> [<rst>]"")
",3.737430167597765,0.8354610622143809,1da0f963c946b2688cfc4936ceaf09640f82ebf8752c4cf9d510a188819cb5bf,0.4618977808492849,0.4618977808492849,True,3,36,24,True,True,high,68,rq3g_python_068
dorn_python_018,Dorn,python,"
'''
Task Coach - Your friendly task manager
Copyright (C) 2004-2012 Task Coach developers <developers@taskcoach.org>

Task Coach is free software: you can redistribute it and/or modify
it under the terms of the GNU General Public License as published by
the Free Software Foundation, either version 3 of the License, or
(at your option) any later version.

Task Coach is distributed in the hope that it will be useful,
but WITHOUT ANY WARRANTY; without even the implied warranty of
MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
GNU General Public License for more details.

You should have received a copy of the GNU General Public License
along with this program.  If not, see <http://www.gnu.org/licenses/>.
'''

import os, re


def cleanup(path, rx):
    files = []
    for name in os.listdir(path):
        mt = rx.search(name)
        if mt:
            files.append((int(mt.group(1)), name))
    files.sort()

    if files:
        for rev, name in files[:-1]:
            os.remove(os.path.join(path, name))


if __name__ == '__main__':
    for path in ['.', 'branches/Release1_3_Branch']:
        for rx in [r'taskcoach_\d+\.\d+\.\d+\.(\d+)-1_py26.deb',
                   r'taskcoach_\d+\.\d+\.\d+\.(\d+)-1_py25.deb',
                   r'taskcoach_\d+\.\d+\.\d+\.(\d+)-1.deb',
                   r'taskcoach-\d+\.\d+\.\d+\.(\d+)-1.fc14.noarch.rpm',
                   r'TaskCoach-\d+\.\d+\.\d+\.(\d+).zip',
                   r'TaskCoach-\d+\.\d+\.\d+\.(\d+).tar.gz',
                   r'TaskCoach-\d+\.\d+\.\d+\.(\d+).dmg',
                   r'TaskCoach-\d+\.\d+\.\d+\.(\d+)-win32.exe',
                   r'TaskCoach-\d+\.\d+\.\d+\.(\d+)-1.src.rpm',
                   r'TaskCoach-\d+\.\d+\.\d+\.(\d+)-1.noarch.rpm',
                   r'TaskCoachPortable_\d+\.\d+\.\d+\.(\d+).paf.exe',
                   r'X-TaskCoach_\d+\.\d+\.\d+\.(\d+)_rev1.zip']:
",3.7422222222222223,0.8435932094349182,d2121c95d8a6b263eb6895bff951f3d638df438a82353108a42da72b5ada1194,0.4730650323961118,0.4730650323961118,False,0,37,18,True,True,high,69,rq3g_python_069
dorn_python_113,Dorn,python,"            extraWidth = self.__oldResizeColumnWidth - \
                             self.GetColumnWidth(self.ResizeColumn)
            self.DistributeWidthAcrossColumns(extraWidth)
        self.Bind(wx.EVT_SIZE, self.OnResize)
        wx.CallAfter(self.DoResize)
        event.Skip()
        
    def OnResize(self, event):
        event.Skip()
        if operating_system.isWindows():
            wx.CallAfter(self.DoResize)
        else:
            self.DoResize()

    def DoResize(self):
        if not self:
            return # Avoid a potential PyDeadObject error
        if not self.IsAutoResizing():
            return
        if self.GetSize().height < 32:
            return # Avoid an endless update bug when the height is small.
        if self.GetColumnCount() <= self.ResizeColumn:
            return # Nothing to resize.

        unusedWidth = max(self.AvailableWidth - self.NecessaryWidth, 0)
        resizeColumnWidth = self.ResizeColumnMinWidth + unusedWidth
        self.SetColumnWidth(self.ResizeColumn, resizeColumnWidth)
        
    def DistributeWidthAcrossColumns(self, extraWidth):
        # When the user resizes the ResizeColumn distribute the extra available
        # space across the other columns, or get the extra needed space from
        # the other columns. The other columns are resized proportionally to 
        # their previous width.
        otherColumns = [index for index in range(self.GetColumnCount())
                        if index != self.ResizeColumn]
        totalWidth = float(sum(self.GetColumnWidth(index) for index in 
                               otherColumns))
        for columnIndex in otherColumns:
            thisColumnWidth = self.GetColumnWidth(columnIndex)
            thisColumnWidth += thisColumnWidth / totalWidth * extraWidth
            self.SetColumnWidth(columnIndex, thisColumnWidth)
        
    def GetResizeColumn(self):
        if self._resizeColumn == -1:
            return self.GetColumnCount() - 1
        else:
            return self._resizeColumn
        
    def SetResizeColumn(self, columnIndex):
        self._resizeColumn = columnIndex # pylint: disable-msg=W0201
",3.7578947368421054,0.8701895665704241,31192beb066ad8503e9b8084d58588f3b67971d0d3f93ba9a526b2e3468870b6,0.5095877615483038,0.5095877615483038,False,0,110,53,True,True,high,70,rq3g_python_070
dorn_python_055,Dorn,python,"'''
Task Coach - Your friendly task manager
Copyright (C) 2004-2012 Task Coach developers <developers@taskcoach.org>

Task Coach is free software: you can redistribute it and/or modify
it under the terms of the GNU General Public License as published by
the Free Software Foundation, either version 3 of the License, or
(at your option) any later version.

Task Coach is distributed in the hope that it will be useful,
but WITHOUT ANY WARRANTY; without even the implied warranty of
MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
GNU General Public License for more details.

You should have received a copy of the GNU General Public License
along with this program.  If not, see <http://www.gnu.org/licenses/>.
'''

import os, stat, atexit, tempfile
from taskcoachlib import patterns


class TempFiles(object):
    __metaclass__ = patterns.Singleton
    
    def __init__(self):
        self.__tempFiles = []
        atexit.register(self.cleanup)
        
    def register(self, filename):
        self.__tempFiles.append(filename)

    def cleanup(self):
        for name in self.__tempFiles:
            try:
                if os.name == 'nt':
                    os.chmod(name, stat.S_IREAD|stat.S_IWRITE)
                os.remove(name)
            except:
                pass # pylint: disable-msg=W0702


def get_temp_file(**kwargs):
    ''' Return the name of a temporary file. This file will be registered
        for deletion at process termination. '''

    fd, filename = tempfile.mkstemp(**kwargs)
    os.close(fd)
    TempFiles().register(filename)
    return filename
",3.785407725321889,0.9168792832636878,1efc78d284dcf5643540ee00f9acc00263f71b658c0ea96f4027687fd18c80be,0.5737031540546018,0.5737031540546018,False,0,57,16,True,True,high,71,rq3g_python_071
dorn_python_075,Dorn,python,"	'P' : '001010010',
	'Q' : '000000111',
	'R' : '100000110',
	'S' : '001000110',
	'T' : '000010110',
	'U' : '110000001',
	'V' : '011000001',
	'W' : '111000000',
	'X' : '010010001',
	'Y' : '110010000',
	'Z' : '011010000',
	'-' : '010000101',
	'*' : '010010100',
	'+' : '010001010',
	'$' : '010101000',
	'%' : '000101010',
	'/' : '010100010',
	'.' : '110000100',
	' ' : '011000100',
}

class Object(Barcode):
	# Convert a text into string binary of black and white markers
	def encode(self, text):
		text       = text.upper()
		self.label = text
		text       = '*' + text + '*'
		result     = ''
		# It isposible for us to encode code39
		# into full ascii, but this feature is
		# not enabled here
		for char in text:
			if not encoding.has_key(char):
				char = '-';

			result = result + encoding[char] + '0';

		# Now we need to encode the code39, best read
		# the code to understand what it's up to:
		encoded = '';
		colour   = '1'; # 1 = Black, 0 = White
		for data in result:
			if data == '1':
				encoded = encoded + colour + colour
			else:
				encoded = encoded + colour
			if colour == '1':
				colour = '0'
			else:
				colour = '1'
",3.8,0.9416424663374544,7fabdd8bb1094c09bea93e64d4a7acccd40e9e4a6d66a71cf08eb451e392d9b5,0.6077085264347888,0.6077085264347888,True,20,39,28,True,True,high,72,rq3g_python_072
dorn_python_087,Dorn,python,"                if e.args[0] == 995:
                    return None
                raise
            if size == 0:
                return None
            else:
                return FILE_NOTIFY_INFORMATION(self.buffer, size)

    def stop(self):
        CloseHandle(self.dirHandle)


class FilesystemNotifier(base.NotifierBase):
    def __init__(self):
        super(FilesystemNotifier, self).__init__()

        self.watcher = None
        self.thread = None
        self.lock = threading.Lock()

    def setFilename(self, filename):
        self.lock.acquire()
        try:
            if self.watcher is not None:
                self.watcher.stop()
                self.thread.join()
                self.watcher = None
                self.thread = None
            super(FilesystemNotifier, self).setFilename(filename)
            if self._filename:
                self.watcher = DirectoryWatcher(self._path)
                self.thread = threading.Thread(target=self._run)
                self.thread.setDaemon(True)
                self.thread.start()
        finally:
            self.lock.release()

    def stop(self):
        self.lock.acquire()
        try:
            if self.watcher is not None:
                self.watcher.stop()
                self.thread.join()
                self.watcher = None
                self.thread = None
        finally:
            self.lock.release()

    def onFileChanged(self):
        raise NotImplementedError
",3.808743169398907,0.9564796804967288,e3303d29c6f98751b39e84b47a4e905f5f82e2d0a021ea3bba62d04bff1c713b,0.6280833300724201,0.6280833300724201,False,0,98,40,True,True,high,73,rq3g_python_073
