experiment_ab,condition,model_ab,model_label_ab,model_revision_ab,language,pair_id,source_pair_id_ab,difficulty_rank_ab,abs_z_diff_ab,snippet_i_ab,snippet_j_ab,snippet_first_ab,snippet_second_ab,order_ab,gold_side_ab,parsed_choice_ab,verdict_token_index_ab,verdict_token_id_ab,token_family_ab,token_id_A_ab,token_id_B_ab,logit_A_ab,logit_B_ab,margin_ab,logit_tie_ab,logit_argmax_choice_ab,argmax_matches_parsed_ab,raw_output_ab,gen_tokens_ab,capture_method_ab,seed_ab,created_at_utc_ab,experiment_ba,model_ba,model_label_ba,model_revision_ba,source_pair_id_ba,difficulty_rank_ba,abs_z_diff_ba,snippet_i_ba,snippet_j_ba,snippet_first_ba,snippet_second_ba,order_ba,gold_side_ba,parsed_choice_ba,verdict_token_index_ba,verdict_token_id_ba,token_family_ba,token_id_A_ba,token_id_B_ba,logit_A_ba,logit_B_ba,margin_ba,logit_tie_ba,logit_argmax_choice_ba,argmax_matches_parsed_ba,raw_output_ba,gen_tokens_ba,capture_method_ba,seed_ba,created_at_utc_ba,protocol_pair_id,snippet_i,snippet_j,human_preference,parsed_both,strict_valid,strict_winner,strict_correct,b_position,c_content,is_boundary,is_exact_tie,debiased_correct,first_pos_ab,first_pos_ba
grid,monokai_dark__fs24__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,python,u3_1219,ext_dorn_python_easy_06670,far,2.2806853607212405,dorn_python_104,dorn_python_107,dorn_python_104,dorn_python_107,AB,second,B,5.0,603.0,space_prefixed,562,603,9.6875,22.875,-13.1875,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T04:56:19.405887+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,ext_dorn_python_easy_06670,far,2.2806853607212405,dorn_python_104,dorn_python_107,dorn_python_107,dorn_python_104,BA,first,A,5.0,562.0,space_prefixed,562,603,23.25,12.0625,11.1875,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T04:56:19.840183+00:00,u3_1219,dorn_python_104,dorn_python_107,dorn_python_107,True,True,dorn_python_107,True,-1.0,-12.1875,False,False,1.0,0.0,1.0
grid,monokai_dark__fs24__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,python,u3_1220,ext_dorn_python_easy_06676,far,1.3507898089492203,dorn_python_020,dorn_python_075,dorn_python_020,dorn_python_075,AB,second,B,5.0,603.0,space_prefixed,562,603,16.25,24.875,-8.625,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T04:56:20.290351+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,ext_dorn_python_easy_06676,far,1.3507898089492203,dorn_python_020,dorn_python_075,dorn_python_075,dorn_python_020,BA,first,A,5.0,562.0,space_prefixed,562,603,26.625,22.375,4.25,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T04:56:20.727128+00:00,u3_1220,dorn_python_020,dorn_python_075,dorn_python_075,True,True,dorn_python_075,True,-2.1875,-6.4375,False,False,1.0,0.0,1.0
grid,monokai_dark__fs24__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,python,u3_1221,ext_dorn_python_easy_06679,far,2.798425237203826,dorn_python_044,dorn_python_104,dorn_python_044,dorn_python_104,AB,first,A,5.0,562.0,space_prefixed,562,603,22.0,10.1875,11.8125,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T04:56:21.163880+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,ext_dorn_python_easy_06679,far,2.798425237203826,dorn_python_044,dorn_python_104,dorn_python_104,dorn_python_044,BA,second,B,5.0,603.0,space_prefixed,562,603,9.75,22.625,-12.875,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T04:56:21.600349+00:00,u3_1221,dorn_python_044,dorn_python_104,dorn_python_044,True,True,dorn_python_044,True,-0.53125,12.34375,False,False,1.0,1.0,0.0
grid,monokai_dark__fs24__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,python,u3_1222,ext_dorn_python_easy_06680,far,1.7958883039818605,dorn_python_084,dorn_python_106,dorn_python_084,dorn_python_106,AB,first,A,5.0,562.0,space_prefixed,562,603,22.25,11.5,10.75,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T04:56:22.055264+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,ext_dorn_python_easy_06680,far,1.7958883039818605,dorn_python_084,dorn_python_106,dorn_python_106,dorn_python_084,BA,second,B,5.0,603.0,space_prefixed,562,603,12.625,23.625,-11.0,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T04:56:22.492393+00:00,u3_1222,dorn_python_084,dorn_python_106,dorn_python_084,True,True,dorn_python_084,True,-0.125,10.875,False,False,1.0,1.0,0.0
grid,monokai_dark__fs24__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,python,u3_1223,ext_dorn_python_easy_06683,far,1.0109886585447003,dorn_python_022,dorn_python_024,dorn_python_022,dorn_python_024,AB,first,B,5.0,603.0,space_prefixed,562,603,22.625,26.875,-4.25,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T04:56:22.918756+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,ext_dorn_python_easy_06683,far,1.0109886585447003,dorn_python_022,dorn_python_024,dorn_python_024,dorn_python_022,BA,second,B,5.0,603.0,space_prefixed,562,603,23.0,26.375,-3.375,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T04:56:23.344206+00:00,u3_1223,dorn_python_022,dorn_python_024,dorn_python_022,True,False,,False,-3.8125,-0.4375,False,False,0.0,0.0,0.0
grid,monokai_dark__fs24__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,python,u3_1224,ext_dorn_python_easy_06690,far,1.212750965636867,dorn_python_050,dorn_python_052,dorn_python_050,dorn_python_052,AB,second,B,5.0,603.0,space_prefixed,562,603,17.375,25.375,-8.0,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T04:56:23.768109+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,ext_dorn_python_easy_06690,far,1.212750965636867,dorn_python_050,dorn_python_052,dorn_python_052,dorn_python_050,BA,first,A,5.0,562.0,space_prefixed,562,603,26.875,23.75,3.125,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T04:56:24.192678+00:00,u3_1224,dorn_python_050,dorn_python_052,dorn_python_052,True,True,dorn_python_052,True,-2.4375,-5.5625,False,False,1.0,0.0,1.0
grid,monokai_dark__fs24__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,python,u3_1225,ext_dorn_python_easy_06691,far,1.0341972138007016,dorn_python_035,dorn_python_068,dorn_python_035,dorn_python_068,AB,second,A,5.0,562.0,space_prefixed,562,603,24.75,17.0,7.75,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T04:56:24.630914+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,ext_dorn_python_easy_06691,far,1.0341972138007016,dorn_python_035,dorn_python_068,dorn_python_068,dorn_python_035,BA,first,B,5.0,603.0,space_prefixed,562,603,20.375,26.25,-5.875,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T04:56:25.068704+00:00,u3_1225,dorn_python_035,dorn_python_068,dorn_python_068,True,True,dorn_python_035,False,0.9375,6.8125,False,False,0.0,1.0,0.0
grid,monokai_dark__fs24__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,python,u3_1226,ext_dorn_python_easy_06693,far,2.4659603073089684,dorn_python_019,dorn_python_022,dorn_python_019,dorn_python_022,AB,second,B,5.0,603.0,space_prefixed,562,603,9.3125,22.75,-13.4375,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T04:56:25.526307+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,ext_dorn_python_easy_06693,far,2.4659603073089684,dorn_python_019,dorn_python_022,dorn_python_022,dorn_python_019,BA,first,A,5.0,562.0,space_prefixed,562,603,23.5,13.8125,9.6875,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T04:56:25.983741+00:00,u3_1226,dorn_python_019,dorn_python_022,dorn_python_022,True,True,dorn_python_022,True,-1.875,-11.5625,False,False,1.0,0.0,1.0
grid,monokai_dark__fs24__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,python,u3_1227,ext_dorn_python_easy_06694,far,1.8077175960620504,dorn_python_043,dorn_python_062,dorn_python_043,dorn_python_062,AB,second,B,5.0,603.0,space_prefixed,562,603,24.75,25.75,-1.0,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T04:56:26.439666+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,ext_dorn_python_easy_06694,far,1.8077175960620504,dorn_python_043,dorn_python_062,dorn_python_062,dorn_python_043,BA,first,A,5.0,562.0,space_prefixed,562,603,26.0,22.375,3.625,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T04:56:26.894051+00:00,u3_1227,dorn_python_043,dorn_python_062,dorn_python_062,True,True,dorn_python_062,True,1.3125,-2.3125,False,False,1.0,0.0,1.0
grid,monokai_dark__fs24__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,python,u3_1228,ext_dorn_python_easy_06708,far,1.3592758165166965,dorn_python_047,dorn_python_076,dorn_python_047,dorn_python_076,AB,first,A,5.0,562.0,space_prefixed,562,603,21.875,9.875,12.0,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T04:56:27.347091+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,ext_dorn_python_easy_06708,far,1.3592758165166965,dorn_python_047,dorn_python_076,dorn_python_076,dorn_python_047,BA,second,B,5.0,603.0,space_prefixed,562,603,15.375,24.75,-9.375,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T04:56:27.797525+00:00,u3_1228,dorn_python_047,dorn_python_076,dorn_python_047,True,True,dorn_python_047,True,1.3125,10.6875,False,False,1.0,1.0,0.0
grid,monokai_dark__fs24__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,python,u3_1229,ext_dorn_python_easy_06709,far,1.3051262431396489,dorn_python_109,dorn_python_111,dorn_python_109,dorn_python_111,AB,first,A,5.0,562.0,space_prefixed,562,603,26.75,22.0,4.75,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T04:56:28.269162+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,ext_dorn_python_easy_06709,far,1.3051262431396489,dorn_python_109,dorn_python_111,dorn_python_111,dorn_python_109,BA,second,B,5.0,603.0,space_prefixed,562,603,15.5,24.75,-9.25,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T04:56:28.727678+00:00,u3_1229,dorn_python_109,dorn_python_111,dorn_python_109,True,True,dorn_python_109,True,-2.25,7.0,False,False,1.0,1.0,0.0
grid,monokai_dark__fs24__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,python,u3_1230,ext_dorn_python_easy_06710,far,1.2876870277632484,dorn_python_042,dorn_python_076,dorn_python_042,dorn_python_076,AB,first,A,5.0,562.0,space_prefixed,562,603,26.375,21.5,4.875,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T04:56:29.183062+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,ext_dorn_python_easy_06710,far,1.2876870277632484,dorn_python_042,dorn_python_076,dorn_python_076,dorn_python_042,BA,second,A,5.0,562.0,space_prefixed,562,603,25.625,19.75,5.875,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T04:56:29.638190+00:00,u3_1230,dorn_python_042,dorn_python_076,dorn_python_042,True,False,,False,5.375,-0.5,False,False,0.0,1.0,1.0
grid,monokai_dark__fs24__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,python,u3_1231,ext_dorn_python_easy_06711,far,1.2107385865558231,dorn_python_078,dorn_python_088,dorn_python_078,dorn_python_088,AB,second,A,5.0,562.0,space_prefixed,562,603,27.125,23.625,3.5,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T04:56:30.089027+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,ext_dorn_python_easy_06711,far,1.2107385865558231,dorn_python_078,dorn_python_088,dorn_python_088,dorn_python_078,BA,first,A,5.0,562.0,space_prefixed,562,603,26.75,22.375,4.375,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T04:56:30.539296+00:00,u3_1231,dorn_python_078,dorn_python_088,dorn_python_088,True,False,,False,3.9375,-0.4375,False,False,1.0,1.0,1.0
grid,monokai_dark__fs24__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,python,u3_1232,ext_dorn_python_easy_06715,middle,1.000659858416017,dorn_python_078,dorn_python_089,dorn_python_078,dorn_python_089,AB,second,A,5.0,562.0,space_prefixed,562,603,26.625,23.5,3.125,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T04:56:30.993568+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,ext_dorn_python_easy_06715,middle,1.000659858416017,dorn_python_078,dorn_python_089,dorn_python_089,dorn_python_078,BA,first,B,5.0,603.0,space_prefixed,562,603,17.75,25.25,-7.5,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T04:56:31.450599+00:00,u3_1232,dorn_python_078,dorn_python_089,dorn_python_089,True,True,dorn_python_078,False,-2.1875,5.3125,False,False,0.0,1.0,0.0
grid,monokai_dark__fs24__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,python,u3_1233,ext_dorn_python_easy_06717,far,1.454971648764268,dorn_python_019,dorn_python_024,dorn_python_019,dorn_python_024,AB,second,B,5.0,603.0,space_prefixed,562,603,9.25,23.0,-13.75,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T04:56:31.902209+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,ext_dorn_python_easy_06717,far,1.454971648764268,dorn_python_019,dorn_python_024,dorn_python_024,dorn_python_019,BA,first,A,5.0,562.0,space_prefixed,562,603,21.75,9.6875,12.0625,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T04:56:32.356167+00:00,u3_1233,dorn_python_019,dorn_python_024,dorn_python_024,True,True,dorn_python_024,True,-0.84375,-12.90625,False,False,1.0,0.0,1.0
grid,monokai_dark__fs24__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,python,u3_1234,ext_dorn_python_easy_06718,far,1.0280207581041452,dorn_python_071,dorn_python_093,dorn_python_071,dorn_python_093,AB,second,B,5.0,603.0,space_prefixed,562,603,8.0,22.375,-14.375,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T04:56:32.808542+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,ext_dorn_python_easy_06718,far,1.0280207581041452,dorn_python_071,dorn_python_093,dorn_python_093,dorn_python_071,BA,first,A,5.0,562.0,space_prefixed,562,603,25.25,18.0,7.25,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T04:56:33.262174+00:00,u3_1234,dorn_python_071,dorn_python_093,dorn_python_093,True,True,dorn_python_093,True,-3.5625,-10.8125,False,False,1.0,0.0,1.0
grid,monokai_dark__fs24__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,python,u3_1235,ext_dorn_python_easy_06720,far,1.466519227097434,dorn_python_022,dorn_python_115,dorn_python_022,dorn_python_115,AB,first,B,5.0,603.0,space_prefixed,562,603,21.25,26.5,-5.25,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T04:56:33.716297+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,ext_dorn_python_easy_06720,far,1.466519227097434,dorn_python_022,dorn_python_115,dorn_python_115,dorn_python_022,BA,second,A,5.0,562.0,space_prefixed,562,603,26.0,23.0,3.0,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T04:56:34.169651+00:00,u3_1235,dorn_python_022,dorn_python_115,dorn_python_022,True,True,dorn_python_115,False,-1.125,-4.125,False,False,0.0,0.0,1.0
grid,monokai_dark__fs24__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,python,u3_1236,ext_dorn_python_easy_06724,far,1.2924910233385427,dorn_python_073,dorn_python_097,dorn_python_073,dorn_python_097,AB,second,A,5.0,562.0,space_prefixed,562,603,25.5,24.5,1.0,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T04:56:34.622535+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,ext_dorn_python_easy_06724,far,1.2924910233385427,dorn_python_073,dorn_python_097,dorn_python_097,dorn_python_073,BA,first,A,5.0,562.0,space_prefixed,562,603,26.875,24.5,2.375,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T04:56:35.072974+00:00,u3_1236,dorn_python_073,dorn_python_097,dorn_python_097,True,False,,False,1.6875,-0.6875,False,False,1.0,1.0,1.0
grid,monokai_dark__fs24__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,python,u3_1237,ext_dorn_python_easy_06729,far,1.3298712595404427,dorn_python_014,dorn_python_015,dorn_python_014,dorn_python_015,AB,second,B,5.0,603.0,space_prefixed,562,603,16.0,25.25,-9.25,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T04:56:35.535527+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,ext_dorn_python_easy_06729,far,1.3298712595404427,dorn_python_014,dorn_python_015,dorn_python_015,dorn_python_014,BA,first,A,5.0,562.0,space_prefixed,562,603,26.625,21.625,5.0,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T04:56:35.985881+00:00,u3_1237,dorn_python_014,dorn_python_015,dorn_python_015,True,True,dorn_python_015,True,-2.125,-7.125,False,False,1.0,0.0,1.0
grid,monokai_dark__fs24__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,python,u3_1238,ext_dorn_python_easy_06734,far,1.485586140960696,dorn_python_019,dorn_python_068,dorn_python_019,dorn_python_068,AB,second,B,5.0,603.0,space_prefixed,562,603,14.9375,24.625,-9.6875,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T04:56:36.440418+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,ext_dorn_python_easy_06734,far,1.485586140960696,dorn_python_019,dorn_python_068,dorn_python_068,dorn_python_019,BA,first,A,5.0,562.0,space_prefixed,562,603,24.0,14.875,9.125,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T04:56:36.897213+00:00,u3_1238,dorn_python_019,dorn_python_068,dorn_python_068,True,True,dorn_python_068,True,-0.28125,-9.40625,False,False,1.0,0.0,1.0
grid,monokai_dark__fs24__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,python,u3_1239,ext_dorn_python_easy_06735,far,1.7901156611707894,dorn_python_012,dorn_python_111,dorn_python_012,dorn_python_111,AB,first,A,5.0,562.0,space_prefixed,562,603,20.875,7.5625,13.3125,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T04:56:37.353394+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,ext_dorn_python_easy_06735,far,1.7901156611707894,dorn_python_012,dorn_python_111,dorn_python_111,dorn_python_012,BA,second,B,5.0,603.0,space_prefixed,562,603,9.75,22.75,-13.0,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T04:56:37.806662+00:00,u3_1239,dorn_python_012,dorn_python_111,dorn_python_012,True,True,dorn_python_012,True,0.15625,13.15625,False,False,1.0,1.0,0.0
grid,monokai_dark__fs24__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,python,u3_1240,ext_dorn_python_easy_06738,far,1.587920523664227,dorn_python_050,dorn_python_092,dorn_python_050,dorn_python_092,AB,second,B,5.0,603.0,space_prefixed,562,603,22.75,26.75,-4.0,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T04:56:38.254029+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,ext_dorn_python_easy_06738,far,1.587920523664227,dorn_python_050,dorn_python_092,dorn_python_092,dorn_python_050,BA,first,A,5.0,562.0,space_prefixed,562,603,26.125,20.25,5.875,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T04:56:38.699995+00:00,u3_1240,dorn_python_050,dorn_python_092,dorn_python_092,True,True,dorn_python_092,True,0.9375,-4.9375,False,False,1.0,0.0,1.0
grid,monokai_dark__fs24__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,python,u3_1241,ext_dorn_python_easy_06740,far,1.129593590469051,dorn_python_050,dorn_python_069,dorn_python_050,dorn_python_069,AB,second,B,5.0,603.0,space_prefixed,562,603,20.75,26.375,-5.625,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T04:56:39.151809+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,ext_dorn_python_easy_06740,far,1.129593590469051,dorn_python_050,dorn_python_069,dorn_python_069,dorn_python_050,BA,first,B,5.0,603.0,space_prefixed,562,603,21.875,26.5,-4.625,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T04:56:39.603486+00:00,u3_1241,dorn_python_050,dorn_python_069,dorn_python_069,True,False,,False,-5.125,-0.5,False,False,1.0,0.0,0.0
grid,monokai_dark__fs24__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,python,u3_1242,ext_dorn_python_easy_06741,far,1.066529931145091,dorn_python_039,dorn_python_093,dorn_python_039,dorn_python_093,AB,first,A,5.0,562.0,space_prefixed,562,603,25.25,17.875,7.375,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T04:56:40.054609+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,ext_dorn_python_easy_06741,far,1.066529931145091,dorn_python_039,dorn_python_093,dorn_python_093,dorn_python_039,BA,second,B,5.0,603.0,space_prefixed,562,603,13.875,24.0,-10.125,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T04:56:40.504732+00:00,u3_1242,dorn_python_039,dorn_python_093,dorn_python_039,True,True,dorn_python_039,True,-1.375,8.75,False,False,1.0,1.0,0.0
grid,monokai_dark__fs24__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,python,u3_1243,ext_dorn_python_easy_06744,far,1.0035827216042736,dorn_python_024,dorn_python_035,dorn_python_024,dorn_python_035,AB,first,B,5.0,603.0,space_prefixed,562,603,20.5,26.125,-5.625,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T04:56:40.956914+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,ext_dorn_python_easy_06744,far,1.0035827216042736,dorn_python_024,dorn_python_035,dorn_python_035,dorn_python_024,BA,second,A,5.0,562.0,space_prefixed,562,603,25.375,18.75,6.625,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T04:56:41.408884+00:00,u3_1243,dorn_python_024,dorn_python_035,dorn_python_024,True,True,dorn_python_035,False,0.5,-6.125,False,False,0.0,0.0,1.0
grid,monokai_dark__fs24__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,python,u3_1244,ext_dorn_python_easy_06745,far,1.8976486639020824,dorn_python_072,dorn_python_086,dorn_python_072,dorn_python_086,AB,second,B,5.0,603.0,space_prefixed,562,603,23.5,26.125,-2.625,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T04:56:41.876666+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,ext_dorn_python_easy_06745,far,1.8976486639020824,dorn_python_072,dorn_python_086,dorn_python_086,dorn_python_072,BA,first,A,5.0,562.0,space_prefixed,562,603,24.0,14.875,9.125,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T04:56:42.329344+00:00,u3_1244,dorn_python_072,dorn_python_086,dorn_python_086,True,True,dorn_python_086,True,3.25,-5.875,False,False,1.0,0.0,1.0
