pair_id,language,difficulty,parsed_both,strict_valid,strict_correct,debiased_correct,c_content,first_pos_ab,first_pos_ba,base_valid,base_correct,base_parsefail
ext_dorn_cuda_easy_00347,cuda,easy,True,True,True,1.0,0.8928565979003906,True,False,True,True,0
ext_dorn_cuda_easy_00348,cuda,easy,True,True,True,1.0,0.9523811340332031,True,False,True,True,0
ext_dorn_cuda_easy_00349,cuda,easy,True,True,False,0.0,0.6547632217407227,True,False,True,True,0
ext_dorn_cuda_easy_00350,cuda,easy,True,False,False,0.0,-0.11904716491699219,False,False,True,True,0
ext_dorn_cuda_easy_00351,cuda,easy,True,True,False,0.0,-0.23809528350830078,False,True,True,False,0
ext_dorn_cuda_easy_00352,cuda,easy,True,True,False,0.0,0.11904716491699219,True,False,False,False,0
ext_dorn_cuda_easy_00353,cuda,easy,True,True,False,0.0,0.35714244842529297,True,False,True,True,0
ext_dorn_cuda_easy_00354,cuda,easy,True,False,False,1.0,0.29761791229248047,True,True,True,True,0
ext_dorn_cuda_easy_00355,cuda,easy,True,True,True,1.0,0.8333330154418945,True,False,True,True,0
ext_dorn_cuda_easy_00356,cuda,easy,True,True,False,0.0,0.6547622680664062,True,False,True,False,0
ext_dorn_cuda_easy_00357,cuda,easy,True,False,False,,0.0,False,False,True,True,0
ext_dorn_cuda_easy_00358,cuda,easy,True,True,True,1.0,-2.0238094329833984,False,True,False,False,0
ext_dorn_cuda_easy_00359,cuda,easy,True,True,True,1.0,1.1309528350830078,True,False,True,True,0
ext_dorn_cuda_easy_00360,cuda,easy,True,True,False,0.0,-0.7738103866577148,False,True,False,False,0
ext_dorn_cuda_easy_00361,cuda,easy,True,True,True,1.0,0.5952386856079102,True,False,True,True,0
ext_dorn_cuda_easy_00362,cuda,easy,True,True,True,1.0,-0.6547613143920898,False,True,True,False,0
ext_dorn_cuda_easy_00363,cuda,easy,True,True,True,1.0,3.214284896850586,True,False,True,True,0
ext_dorn_cuda_easy_00364,cuda,easy,True,False,False,1.0,-0.0595245361328125,True,True,True,False,0
ext_dorn_cuda_easy_00365,cuda,easy,True,True,True,1.0,-1.9047622680664062,False,True,True,True,0
ext_dorn_cuda_easy_00366,cuda,easy,True,True,False,0.0,-0.5357141494750977,False,True,False,False,0
ext_dorn_cuda_easy_00367,cuda,easy,True,True,True,1.0,-0.9523811340332031,False,True,True,True,0
ext_dorn_cuda_easy_00368,cuda,easy,True,True,False,0.0,-0.41666603088378906,False,True,False,False,0
ext_dorn_cuda_easy_00369,cuda,easy,True,False,False,1.0,0.11904716491699219,True,True,True,True,0
ext_dorn_cuda_easy_00370,cuda,easy,True,False,False,0.0,0.0595245361328125,True,True,True,True,0
ext_dorn_cuda_easy_00371,cuda,easy,True,True,True,1.0,1.3690481185913086,True,False,True,True,0
ext_dorn_cuda_easy_00372,cuda,easy,True,True,True,1.0,0.41666603088378906,True,False,True,True,0
ext_dorn_cuda_easy_00373,cuda,easy,True,True,False,0.0,1.1309528350830078,True,False,False,False,0
ext_dorn_cuda_easy_00374,cuda,easy,True,True,False,0.0,-0.1190481185913086,False,True,False,False,0
ext_dorn_cuda_easy_00375,cuda,easy,True,True,True,1.0,-1.4880952835083008,False,True,True,True,0
ext_dorn_cuda_easy_00376,cuda,easy,True,True,True,1.0,-0.5952377319335938,False,True,True,True,0
ext_dorn_cuda_easy_00377,cuda,easy,True,True,True,1.0,0.5952377319335938,True,False,True,True,0
ext_dorn_cuda_easy_00378,cuda,easy,True,True,True,1.0,0.47619056701660156,True,False,True,True,0
ext_dorn_cuda_easy_00379,cuda,easy,True,True,False,0.0,1.3095245361328125,True,False,True,False,0
ext_dorn_cuda_easy_00380,cuda,easy,True,True,False,0.0,-0.6547622680664062,False,True,True,True,0
ext_dorn_cuda_easy_00381,cuda,easy,True,True,True,1.0,-0.6547613143920898,False,True,True,False,0
ext_dorn_cuda_easy_00382,cuda,easy,True,True,True,1.0,-2.142857551574707,False,True,True,True,0
ext_dorn_cuda_easy_00383,cuda,easy,True,True,True,1.0,-1.0714282989501953,False,True,True,True,0
ext_dorn_cuda_easy_00384,cuda,easy,True,True,True,1.0,-0.41666603088378906,False,True,True,True,0
ext_dorn_cuda_easy_00385,cuda,easy,True,True,True,1.0,-1.4880952835083008,False,True,True,True,0
ext_dorn_cuda_easy_00386,cuda,easy,True,True,True,1.0,-0.8333339691162109,False,True,True,True,0
ext_dorn_cuda_easy_00387,cuda,easy,True,True,True,1.0,-0.1785717010498047,False,True,True,True,0
ext_dorn_cuda_easy_00388,cuda,easy,True,True,False,0.0,-0.2976188659667969,False,True,False,False,0
ext_dorn_cuda_easy_00389,cuda,easy,True,True,False,0.0,0.1190481185913086,True,False,True,True,0
ext_dorn_cuda_easy_00390,cuda,easy,True,True,False,0.0,-0.3571434020996094,False,True,True,True,0
ext_dorn_cuda_easy_00391,cuda,easy,True,False,False,1.0,0.11904716491699219,True,True,True,True,0
ext_dorn_cuda_easy_00392,cuda,easy,True,True,True,1.0,-0.5952377319335938,False,True,False,False,0
ext_dorn_cuda_easy_00393,cuda,easy,True,True,True,1.0,0.41666698455810547,True,False,True,True,0
ext_dorn_cuda_easy_00394,cuda,easy,True,True,True,1.0,1.190476417541504,True,False,False,False,0
ext_dorn_cuda_easy_00395,cuda,easy,True,True,False,0.0,-0.5952386856079102,False,True,True,False,0
ext_dorn_cuda_easy_00396,cuda,easy,True,True,True,1.0,-1.6666669845581055,False,True,True,True,0
ext_dorn_cuda_easy_00397,cuda,easy,True,True,True,1.0,-0.8333330154418945,False,True,True,True,0
ext_dorn_cuda_easy_00398,cuda,easy,True,False,False,1.0,0.11904621124267578,False,False,True,False,0
ext_dorn_cuda_easy_00399,cuda,easy,True,True,True,1.0,-2.857142448425293,False,True,True,True,0
ext_dorn_cuda_easy_00400,cuda,easy,True,True,False,0.0,0.41666698455810547,True,False,False,False,0
ext_dorn_cuda_easy_00401,cuda,easy,True,True,True,1.0,-0.7738094329833984,False,True,True,False,0
ext_dorn_cuda_easy_00402,cuda,easy,True,True,True,1.0,-1.4285717010498047,False,True,True,True,0
ext_dorn_cuda_easy_00403,cuda,easy,True,True,False,0.0,1.1309528350830078,True,False,False,False,0
ext_dorn_cuda_easy_00404,cuda,easy,True,False,False,1.0,0.17857074737548828,False,False,False,False,0
ext_dorn_cuda_easy_00405,cuda,easy,True,True,True,1.0,-0.8333330154418945,False,True,True,True,0
ext_dorn_cuda_easy_00406,cuda,easy,True,True,True,1.0,-1.3690481185913086,False,True,True,True,0
ext_dorn_cuda_easy_00407,cuda,easy,True,True,True,1.0,1.7261905670166016,True,False,True,True,0
ext_dorn_cuda_easy_00408,cuda,easy,True,True,True,1.0,0.1190481185913086,True,False,True,False,0
ext_dorn_cuda_easy_00409,cuda,easy,True,True,True,1.0,-3.273810386657715,False,True,True,True,0
ext_dorn_cuda_easy_00410,cuda,easy,True,False,False,1.0,-0.41666603088378906,False,False,True,True,0
ext_dorn_cuda_easy_00411,cuda,easy,True,True,False,0.0,-0.41666603088378906,False,True,True,True,0
ext_dorn_cuda_easy_00412,cuda,easy,True,True,True,1.0,1.726191520690918,True,False,True,True,0
ext_dorn_cuda_easy_00413,cuda,easy,True,True,True,1.0,1.0119056701660156,True,False,True,True,0
ext_dorn_cuda_easy_00414,cuda,easy,True,True,True,1.0,-0.7738094329833984,False,True,True,True,0
ext_dorn_cuda_easy_00415,cuda,easy,True,True,False,0.0,0.5952377319335938,True,False,False,False,0
ext_dorn_cuda_easy_00416,cuda,easy,True,True,False,0.0,-0.5952377319335938,False,True,True,True,0
ext_dorn_cuda_easy_00417,cuda,easy,True,False,False,,0.0,False,False,True,False,0
ext_dorn_cuda_easy_00418,cuda,easy,True,True,True,1.0,-0.35714244842529297,False,True,False,False,0
ext_dorn_cuda_easy_00419,cuda,easy,True,True,True,1.0,-0.6547613143920898,False,True,False,False,0
ext_dorn_cuda_easy_00420,cuda,easy,True,False,False,0.0,0.2976198196411133,False,False,True,True,0
ext_dorn_cuda_easy_00421,cuda,easy,True,True,False,0.0,-0.41666698455810547,False,True,True,False,0
ext_dorn_cuda_easy_00422,cuda,easy,True,True,True,1.0,0.41666698455810547,True,False,True,True,0
ext_dorn_cuda_easy_00423,cuda,easy,True,True,True,1.0,-0.5952377319335938,False,True,True,False,0
ext_dorn_cuda_easy_00424,cuda,easy,True,True,True,1.0,1.1309528350830078,True,False,True,True,0
ext_dorn_cuda_easy_00425,cuda,easy,True,False,False,0.0,-0.17857074737548828,False,False,True,True,0
ext_dorn_cuda_easy_00426,cuda,easy,True,True,False,0.0,-0.35714244842529297,False,True,True,False,0
ext_dorn_cuda_easy_00427,cuda,easy,True,True,True,1.0,-1.7261905670166016,False,True,True,True,0
ext_dorn_cuda_easy_00428,cuda,easy,True,False,False,1.0,-9.5367431640625e-07,False,False,True,True,0
ext_dorn_cuda_easy_00429,cuda,easy,True,True,True,1.0,0.2976188659667969,True,False,False,False,0
ext_dorn_cuda_easy_00430,cuda,easy,True,True,True,1.0,0.3571434020996094,True,False,True,True,0
ext_dorn_cuda_easy_00431,cuda,easy,True,True,False,0.0,0.5952377319335938,True,False,True,False,0
ext_dorn_cuda_easy_00432,cuda,easy,True,False,False,1.0,0.23809432983398438,True,True,True,True,0
ext_dorn_cuda_easy_00433,cuda,easy,True,True,True,1.0,-1.9047613143920898,False,True,True,True,0
ext_dorn_cuda_easy_00434,cuda,easy,True,True,True,1.0,0.35714244842529297,True,False,True,True,0
ext_dorn_cuda_easy_00435,cuda,easy,True,True,True,1.0,-1.726191520690918,False,True,True,True,0
ext_dorn_cuda_easy_00436,cuda,easy,True,False,False,1.0,0.0595245361328125,False,False,False,False,0
ext_dorn_cuda_easy_00437,cuda,easy,True,True,True,1.0,-1.7261905670166016,False,True,True,True,0
ext_dorn_cuda_easy_00438,cuda,easy,True,False,False,1.0,0.0595245361328125,True,True,True,True,0
ext_dorn_cuda_easy_00439,cuda,easy,True,False,False,0.0,-0.1785717010498047,True,True,True,False,0
ext_dorn_cuda_easy_00440,cuda,easy,True,True,True,1.0,0.5952377319335938,True,False,True,True,0
ext_dorn_cuda_easy_00441,cuda,easy,True,True,True,1.0,1.1309518814086914,True,False,True,True,0
ext_dorn_cuda_easy_00442,cuda,easy,True,True,False,0.0,-0.2976198196411133,False,True,True,False,0
ext_dorn_cuda_easy_00443,cuda,easy,True,True,True,1.0,0.8928565979003906,True,False,True,True,0
ext_dorn_cuda_easy_00444,cuda,easy,True,False,False,0.0,0.2380962371826172,False,False,True,False,0
ext_dorn_cuda_easy_00445,cuda,easy,True,True,True,1.0,0.7142858505249023,True,False,False,False,0
ext_dorn_cuda_easy_00446,cuda,easy,True,True,True,1.0,-1.2499990463256836,False,True,True,True,0
ext_dorn_cuda_easy_00447,cuda,easy,True,True,False,0.0,-0.9523811340332031,False,True,True,True,0
ext_dorn_cuda_easy_00448,cuda,easy,True,True,False,0.0,0.892857551574707,True,False,True,False,0
ext_dorn_cuda_easy_00449,cuda,easy,True,False,False,1.0,0.23809528350830078,True,True,True,True,0
ext_dorn_cuda_easy_00450,cuda,easy,True,True,False,0.0,-0.35714244842529297,False,True,True,False,0
ext_dorn_cuda_easy_00451,cuda,easy,True,True,True,1.0,-1.309523582458496,False,True,True,True,0
ext_dorn_cuda_easy_00452,cuda,easy,True,True,False,0.0,0.41666698455810547,True,False,False,False,0
ext_dorn_cuda_easy_00453,cuda,easy,True,True,True,1.0,-2.261903762817383,False,True,True,True,0
ext_dorn_cuda_easy_00454,cuda,easy,True,False,False,0.0,0.1785717010498047,True,True,True,True,0
ext_dorn_cuda_easy_00455,cuda,easy,True,True,True,1.0,0.7738103866577148,True,False,True,True,0
ext_dorn_cuda_easy_00456,cuda,easy,True,True,True,1.0,2.4404754638671875,True,False,True,True,0
ext_dorn_cuda_easy_00457,cuda,easy,True,True,False,0.0,-1.190476417541504,False,True,True,False,0
ext_dorn_cuda_easy_00458,cuda,easy,True,True,True,1.0,-0.7738094329833984,False,True,False,False,0
ext_dorn_cuda_easy_00459,cuda,easy,True,True,True,1.0,0.892857551574707,True,False,True,True,0
ext_dorn_cuda_easy_00460,cuda,easy,True,False,False,1.0,0.059523582458496094,False,False,False,False,0
ext_dorn_cuda_easy_00461,cuda,easy,True,True,False,0.0,0.47619056701660156,True,False,True,False,0
ext_dorn_cuda_easy_00462,cuda,easy,True,True,True,1.0,-0.8928565979003906,False,True,True,True,0
ext_dorn_cuda_easy_00463,cuda,easy,True,False,False,0.0,-0.0595245361328125,False,False,True,True,0
ext_dorn_cuda_easy_00464,cuda,easy,True,True,True,1.0,-0.41666698455810547,False,True,False,False,0
ext_dorn_cuda_easy_00465,cuda,easy,True,False,False,1.0,-0.11904716491699219,False,False,True,True,0
ext_dorn_cuda_easy_00466,cuda,easy,True,True,False,0.0,-0.2976188659667969,False,True,True,True,0
ext_dorn_cuda_easy_00467,cuda,easy,True,False,False,1.0,-0.1785717010498047,True,True,True,True,0
ext_dorn_cuda_easy_00468,cuda,easy,True,True,True,1.0,-1.25,False,True,True,True,0
ext_dorn_cuda_easy_00469,cuda,easy,True,True,True,1.0,-0.5357141494750977,False,True,True,True,0
ext_dorn_cuda_easy_00470,cuda,easy,True,False,False,1.0,-0.11904716491699219,True,True,False,False,0
ext_dorn_cuda_easy_00471,cuda,easy,True,True,True,1.0,-1.190476417541504,False,True,True,True,0
ext_dorn_cuda_easy_00472,cuda,easy,True,True,False,0.0,0.2976198196411133,True,False,False,False,0
ext_dorn_cuda_easy_00473,cuda,easy,True,True,True,1.0,-0.5357151031494141,False,True,False,False,0
ext_dorn_cuda_easy_00474,cuda,easy,True,True,True,1.0,1.8452386856079102,True,False,False,False,0
ext_dorn_cuda_easy_00475,cuda,easy,True,True,True,1.0,2.083333969116211,True,False,True,True,0
ext_dorn_cuda_easy_00476,cuda,easy,True,True,True,1.0,-0.5952386856079102,False,True,True,True,0
ext_dorn_cuda_easy_00477,cuda,easy,True,True,True,1.0,1.309523582458496,True,False,False,False,0
ext_dorn_cuda_easy_00478,cuda,easy,True,True,False,0.0,0.8928565979003906,True,False,False,False,0
ext_dorn_cuda_easy_00479,cuda,easy,True,True,True,1.0,0.2976188659667969,True,False,True,True,0
ext_dorn_cuda_easy_00480,cuda,easy,True,True,True,1.0,1.1309528350830078,True,False,True,True,0
ext_dorn_cuda_easy_00481,cuda,easy,True,True,True,1.0,-0.1785717010498047,False,True,True,False,0
ext_dorn_cuda_easy_00482,cuda,easy,True,True,True,1.0,1.3095245361328125,True,False,True,True,0
ext_dorn_cuda_easy_00483,cuda,easy,True,True,False,0.0,0.892857551574707,True,False,False,False,0
ext_dorn_cuda_easy_00484,cuda,easy,True,True,True,1.0,-0.7738094329833984,False,True,True,True,0
ext_dorn_cuda_easy_00485,cuda,easy,True,True,True,1.0,1.309523582458496,True,False,True,True,0
ext_dorn_cuda_easy_00486,cuda,easy,True,True,True,1.0,-2.380952835083008,False,True,True,True,0
ext_dorn_cuda_easy_00487,cuda,easy,True,True,True,1.0,2.261904716491699,True,False,True,True,0
ext_dorn_cuda_easy_00488,cuda,easy,True,True,False,0.0,0.6547613143920898,True,False,False,False,0
ext_dorn_cuda_easy_00489,cuda,easy,True,True,True,1.0,-1.964284896850586,False,True,True,True,0
ext_dorn_cuda_easy_00490,cuda,easy,True,False,False,1.0,0.0595245361328125,False,False,True,True,0
ext_dorn_cuda_easy_00491,cuda,easy,True,True,True,1.0,1.25,True,False,True,True,0
ext_dorn_cuda_easy_00492,cuda,easy,True,True,False,0.0,-0.7142858505249023,False,True,True,False,0
ext_dorn_cuda_easy_00493,cuda,easy,True,True,True,1.0,0.5357141494750977,True,False,True,True,0
ext_dorn_cuda_easy_00494,cuda,easy,True,True,True,1.0,-1.5476188659667969,False,True,True,True,0
ext_dorn_cuda_easy_00495,cuda,easy,True,True,True,1.0,1.130950927734375,True,False,True,True,0
ext_dorn_cuda_easy_00496,cuda,easy,True,True,False,0.0,0.7142848968505859,True,False,True,True,0
ext_dorn_cuda_easy_00497,cuda,easy,True,True,True,1.0,2.0833330154418945,True,False,True,True,0
ext_dorn_cuda_easy_00498,cuda,easy,True,True,True,1.0,-0.2380962371826172,False,True,True,True,0
ext_dorn_cuda_easy_00499,cuda,easy,True,True,False,0.0,0.23809528350830078,True,False,False,False,0
ext_dorn_cuda_easy_00500,cuda,easy,True,True,True,1.0,-0.41666603088378906,False,True,True,True,0
ext_dorn_cuda_easy_00501,cuda,easy,True,True,True,1.0,0.6547622680664062,True,False,True,True,0
ext_dorn_cuda_easy_00502,cuda,easy,True,True,True,1.0,2.2023801803588867,True,False,True,True,0
ext_dorn_cuda_easy_00503,cuda,easy,True,True,True,1.0,1.5476198196411133,True,False,True,True,0
ext_dorn_cuda_easy_00504,cuda,easy,True,True,True,1.0,-0.5357141494750977,False,True,True,True,0
ext_dorn_cuda_easy_00505,cuda,easy,True,True,False,0.0,0.9523811340332031,True,False,True,False,0
ext_dorn_cuda_easy_00506,cuda,easy,True,True,True,1.0,-1.9642858505249023,False,True,True,True,0
ext_dorn_cuda_easy_00507,cuda,easy,True,True,True,1.0,-1.7261896133422852,False,True,True,True,0
ext_dorn_cuda_easy_00508,cuda,easy,True,False,False,1.0,-0.17857074737548828,False,False,True,True,0
ext_dorn_cuda_easy_00509,cuda,easy,True,True,True,1.0,-0.0595245361328125,False,True,False,False,0
ext_dorn_cuda_easy_00510,cuda,easy,True,True,True,1.0,-1.3690481185913086,False,True,True,True,0
ext_dorn_cuda_easy_00511,cuda,easy,True,True,True,1.0,0.6547613143920898,True,False,True,False,0
ext_dorn_cuda_easy_00512,cuda,easy,True,True,True,1.0,-1.6666669845581055,False,True,True,True,0
ext_dorn_cuda_easy_00513,cuda,easy,True,False,False,1.0,0.17857074737548828,True,True,True,True,0
ext_dorn_cuda_easy_00514,cuda,easy,True,True,False,0.0,1.5476198196411133,True,False,False,False,0
ext_dorn_cuda_easy_00515,cuda,easy,True,True,True,1.0,0.8928565979003906,True,False,True,True,0
ext_dorn_cuda_easy_00516,cuda,easy,True,True,True,1.0,-1.2499990463256836,False,True,True,True,0
ext_dorn_cuda_easy_00517,cuda,easy,True,True,False,0.0,-0.059523582458496094,False,True,True,False,0
ext_dorn_cuda_easy_00518,cuda,easy,True,True,False,0.0,0.3571434020996094,True,False,False,False,0
ext_dorn_cuda_easy_00519,cuda,easy,True,True,True,1.0,-0.7142858505249023,False,True,True,True,0
ext_dorn_cuda_easy_00520,cuda,easy,True,True,True,1.0,-2.083333969116211,False,True,True,True,0
ext_dorn_cuda_easy_00521,cuda,easy,True,True,True,1.0,1.4880952835083008,True,False,True,True,0
ext_dorn_cuda_easy_00522,cuda,easy,True,False,False,1.0,0.2976188659667969,False,False,False,False,0
ext_dorn_cuda_easy_00523,cuda,easy,True,False,False,0.0,0.23809528350830078,True,True,True,False,0
ext_dorn_cuda_easy_00524,cuda,easy,True,True,True,1.0,1.9047622680664062,True,False,True,True,0
ext_dorn_cuda_easy_00525,cuda,easy,True,True,True,1.0,0.2976198196411133,True,False,True,True,0
ext_dorn_cuda_easy_00526,cuda,easy,True,True,True,1.0,-0.35714244842529297,False,True,True,True,0
ext_dorn_cuda_easy_00527,cuda,easy,True,True,False,0.0,-0.47619056701660156,False,True,False,False,0
ext_dorn_cuda_easy_00528,cuda,easy,True,True,False,0.0,1.8452386856079102,True,False,True,False,0
ext_dorn_cuda_easy_00529,cuda,easy,True,True,True,1.0,1.9047613143920898,True,False,True,True,0
ext_dorn_cuda_easy_00530,cuda,easy,True,True,False,0.0,-1.25,False,True,True,False,0
ext_dorn_cuda_easy_00531,cuda,easy,True,True,True,1.0,-0.5952386856079102,False,True,False,False,0
ext_dorn_cuda_easy_00532,cuda,easy,True,True,True,1.0,-1.071427345275879,False,True,True,True,0
ext_dorn_cuda_easy_00533,cuda,easy,True,False,False,0.0,-0.1785717010498047,False,False,False,False,0
ext_dorn_cuda_easy_00534,cuda,easy,True,True,True,1.0,-1.25,False,True,True,True,0
ext_dorn_cuda_easy_00535,cuda,easy,True,True,False,0.0,-0.8333330154418945,False,True,False,False,0
ext_dorn_cuda_easy_00536,cuda,easy,True,True,False,0.0,-0.11904716491699219,False,True,True,True,0
ext_dorn_cuda_easy_00537,cuda,easy,True,True,False,0.0,-0.5357151031494141,False,True,False,False,0
ext_dorn_cuda_easy_00538,cuda,easy,True,True,True,1.0,1.5476188659667969,True,False,True,True,0
ext_dorn_cuda_easy_00539,cuda,easy,True,True,True,1.0,1.3690471649169922,True,False,True,True,0
ext_dorn_cuda_easy_00540,cuda,easy,True,True,True,1.0,1.2499990463256836,True,False,True,True,0
ext_dorn_cuda_easy_00541,cuda,easy,True,True,True,1.0,-2.0833330154418945,False,True,True,True,0
ext_dorn_cuda_easy_00542,cuda,easy,True,True,False,0.0,-0.7738103866577148,False,True,False,False,0
ext_dorn_cuda_easy_00543,cuda,easy,True,False,False,0.0,-0.17857074737548828,False,False,True,True,0
ext_dorn_cuda_easy_00544,cuda,easy,True,True,True,1.0,1.3095245361328125,True,False,True,True,0
ext_dorn_cuda_easy_00545,cuda,easy,True,True,True,1.0,0.3571434020996094,True,False,True,True,0
ext_dorn_cuda_easy_00546,cuda,easy,True,True,False,0.0,-1.25,False,True,True,True,0
ext_dorn_cuda_easy_00547,cuda,easy,True,True,True,1.0,-2.3214292526245117,False,True,True,True,0
ext_dorn_cuda_easy_00548,cuda,easy,True,True,True,1.0,-2.142857551574707,False,True,True,True,0
ext_dorn_cuda_easy_00549,cuda,easy,True,True,True,1.0,1.0714282989501953,True,False,True,True,0
ext_dorn_cuda_easy_00550,cuda,easy,True,True,True,1.0,-1.4285707473754883,False,True,True,True,0
ext_dorn_cuda_easy_00551,cuda,easy,True,True,True,1.0,0.8333330154418945,True,False,True,True,0
ext_dorn_cuda_easy_00552,cuda,easy,True,True,True,1.0,0.7142858505249023,True,False,True,True,0
ext_dorn_cuda_easy_00553,cuda,easy,True,True,True,1.0,0.23809528350830078,True,False,True,True,0
ext_dorn_cuda_easy_00554,cuda,easy,True,True,True,1.0,-1.6071434020996094,False,True,True,True,0
ext_dorn_cuda_easy_00555,cuda,easy,True,True,True,1.0,0.7738094329833984,True,False,False,False,0
ext_dorn_cuda_easy_00556,cuda,easy,True,False,False,0.0,0.2976188659667969,True,True,True,True,0
ext_dorn_cuda_easy_00557,cuda,easy,True,False,False,1.0,-0.059523582458496094,False,False,True,True,0
ext_dorn_cuda_easy_00558,cuda,easy,True,True,True,1.0,-2.3809518814086914,False,True,True,True,0
ext_dorn_cuda_easy_00559,cuda,easy,True,True,False,0.0,-0.1785717010498047,False,True,True,False,0
ext_dorn_cuda_easy_00560,cuda,easy,True,True,True,1.0,-1.9642858505249023,False,True,True,True,0
ext_dorn_cuda_easy_00561,cuda,easy,True,True,True,1.0,1.4285717010498047,True,False,True,True,0
ext_dorn_cuda_easy_00562,cuda,easy,True,True,True,1.0,-2.559523582458496,False,True,True,True,0
ext_dorn_cuda_easy_00563,cuda,easy,True,True,False,0.0,-0.773808479309082,False,True,True,False,0
ext_dorn_cuda_easy_00564,cuda,easy,True,True,True,1.0,-1.071427345275879,False,True,True,True,0
ext_dorn_cuda_easy_00565,cuda,easy,True,False,False,1.0,-0.17857074737548828,False,False,True,True,0
ext_dorn_cuda_easy_00566,cuda,easy,True,True,False,0.0,1.607142448425293,True,False,False,False,0
ext_dorn_cuda_easy_00567,cuda,easy,True,True,True,1.0,-0.8928565979003906,False,True,False,False,0
ext_dorn_cuda_easy_00568,cuda,easy,True,True,False,0.0,-1.1309528350830078,False,True,True,False,0
ext_dorn_cuda_easy_00569,cuda,easy,True,True,True,1.0,0.9523811340332031,True,False,True,True,0
ext_dorn_cuda_easy_00570,cuda,easy,True,True,True,1.0,-0.5952386856079102,False,True,True,False,0
ext_dorn_cuda_easy_00571,cuda,easy,True,True,False,0.0,1.4880962371826172,True,False,False,False,0
ext_dorn_cuda_easy_00572,cuda,easy,True,True,True,1.0,-0.23809432983398438,False,True,False,False,0
ext_dorn_cuda_easy_00573,cuda,easy,True,False,False,1.0,0.35714244842529297,False,False,True,True,0
ext_dorn_cuda_easy_00574,cuda,easy,True,True,True,1.0,-1.7857141494750977,False,True,True,True,0
ext_dorn_cuda_easy_00575,cuda,easy,True,True,True,1.0,-0.2976188659667969,False,True,True,True,0
ext_dorn_cuda_easy_00576,cuda,easy,True,True,False,0.0,0.17857074737548828,True,False,True,True,0
ext_dorn_cuda_easy_00577,cuda,easy,True,True,True,1.0,-0.8333330154418945,False,True,True,True,0
ext_dorn_cuda_easy_00578,cuda,easy,True,True,True,1.0,0.7738094329833984,True,False,True,True,0
ext_dorn_cuda_easy_00579,cuda,easy,True,True,True,1.0,0.41666698455810547,True,False,True,True,0
ext_dorn_cuda_easy_00580,cuda,easy,True,True,True,1.0,0.41666603088378906,True,False,True,True,0
ext_dorn_cuda_easy_00581,cuda,easy,True,True,False,0.0,0.8333330154418945,True,False,True,False,0
ext_dorn_cuda_easy_00582,cuda,easy,True,True,True,1.0,-1.1309528350830078,False,True,True,True,0
ext_dorn_cuda_easy_00583,cuda,easy,True,True,True,1.0,1.0119056701660156,True,False,True,True,0
ext_dorn_cuda_easy_00584,cuda,easy,True,True,False,0.0,-0.3571434020996094,False,True,True,True,0
ext_dorn_cuda_easy_00585,cuda,easy,True,True,True,1.0,0.47619056701660156,True,False,True,True,0
ext_dorn_cuda_easy_00586,cuda,easy,True,True,True,1.0,-0.7142858505249023,False,True,True,True,0
ext_dorn_cuda_easy_00587,cuda,easy,True,True,True,1.0,0.7738094329833984,True,False,True,True,0
ext_dorn_cuda_easy_00588,cuda,easy,True,True,True,1.0,0.059523582458496094,True,False,True,False,0
ext_dorn_cuda_easy_00589,cuda,easy,True,True,True,1.0,1.25,True,False,True,True,0
ext_dorn_cuda_easy_00590,cuda,easy,True,True,True,1.0,-1.7261896133422852,False,True,True,True,0
ext_dorn_cuda_easy_00591,cuda,easy,True,True,False,0.0,-1.0714282989501953,False,True,True,False,0
ext_dorn_cuda_easy_00592,cuda,easy,True,True,True,1.0,0.773808479309082,True,False,True,True,0
ext_dorn_cuda_easy_00593,cuda,easy,True,False,False,0.0,0.0595245361328125,True,True,True,True,0
ext_dorn_cuda_easy_00594,cuda,easy,True,True,False,0.0,-0.9523801803588867,False,True,True,False,0
ext_dorn_cuda_easy_00595,cuda,easy,True,False,False,1.0,-0.2976198196411133,True,True,True,True,0
ext_dorn_cuda_easy_00596,cuda,easy,True,True,False,0.0,-1.0714282989501953,False,True,False,False,0
ext_dorn_cuda_easy_00597,cuda,easy,True,True,True,1.0,-0.7142858505249023,False,True,True,True,0
ext_dorn_cuda_easy_00598,cuda,easy,True,True,True,1.0,0.5357141494750977,True,False,True,True,0
ext_dorn_cuda_easy_00599,cuda,easy,True,True,True,1.0,-1.190476417541504,False,True,True,True,0
ext_dorn_cuda_easy_00600,cuda,easy,True,True,True,1.0,2.5595226287841797,True,False,True,True,0
ext_dorn_cuda_easy_00601,cuda,easy,True,True,False,0.0,-0.5952377319335938,False,True,True,False,0
ext_dorn_cuda_easy_00602,cuda,easy,True,True,False,0.0,2.142857551574707,True,False,True,False,0
ext_dorn_cuda_easy_00603,cuda,easy,True,True,True,1.0,1.4285707473754883,True,False,True,True,0
ext_dorn_cuda_easy_00604,cuda,easy,True,True,False,0.0,1.0714282989501953,True,False,True,False,0
ext_dorn_cuda_easy_00605,cuda,easy,True,True,True,1.0,1.8452377319335938,True,False,True,True,0
ext_dorn_cuda_easy_00606,cuda,easy,True,True,True,1.0,-0.7142858505249023,False,True,True,True,0
ext_dorn_cuda_easy_00607,cuda,easy,True,True,True,1.0,1.964284896850586,True,False,True,True,0
