rq0_id,language,condition,display_mode,style,font_size,wrap_column,line_numbers,image_width,image_height,source_lines,visual_rows,continuation_rows,char_width,glyph_height,row_height,background,remove_indent,remove_blank_lines,pixel_std,gradient_energy,nonblank,source_sha256,image_sha256,image_path
rq0_0024,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,188,7,7,0,14,18,24,#f0f0f0,False,False,44.4047737121582,1757.36328125,True,ecaf61132ac1c38e98ebce54cdcc7d67f06e2301a948c978841350b0de06f1b9,7479df9fbd6ddba6bf9181243662392e59dcd6d9e5da6d1dbdddd59c0c75a092,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0024.png
rq0_0025,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,188,7,7,0,14,18,24,#f0f0f0,False,False,41.2842903137207,1509.58935546875,True,1e816a2ea6fc8154f5a6d1433d767e5dd646d1761bc462abc30225405884852f,d937d4993af4db35f07061483e7f333e4a1d38a3d81ab898f66cdaa585320e06,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0025.png
rq0_0026,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,188,7,7,0,14,18,24,#f0f0f0,False,False,47.28771209716797,2024.939697265625,True,1390661765524ff31de9ae2ec764c94ae264c16912d14266d3e43af50c6e3268,544890db048e4d5f9e2b5fea36702356e37504d238dbef5adb72349d211e3c34,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0026.png
rq0_0027,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,116,4,4,0,14,18,24,#f0f0f0,False,False,33.211753845214844,939.4904174804688,True,16c2e01705b071003a79b434867ee31ae98d7b817637255d8a0878311f5e8984,df1104f9b453d70bcae98e8bb8217b045c8f0d617820127627f13b254122ff46,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0027.png
rq0_0028,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,284,10,11,1,14,18,24,#f0f0f0,False,False,42.428466796875,1579.073486328125,True,0b5f40fd1a39f18d983809cbeada597dc5fd650bc87d9b0a81552d835fcd6154,55b630ef63058d8b3cd70957c8b76e8c30a8f6d181e4fb422ec59284a266bb9a,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0028.png
rq0_0029,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,260,10,10,0,14,18,24,#f0f0f0,False,False,47.20751953125,1998.671142578125,True,2f59b453b291dc0d56ad3272b10284b92c86c02b83239961b04b4a11e0f58ca2,e03539ca68e49f0d4bbf9c46ea3a579f0e46568f10cf9b08a20d4db0c527d8dd,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0029.png
rq0_0030,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,188,7,7,0,14,18,24,#f0f0f0,False,False,39.49441146850586,1346.95654296875,True,8c2f2db45505d88bea38f7d3f18e25b731ef9a5ec37bcf772d2d4d534f4923ea,7974b9f1d3bbcbb9059b5a2ddefbc1f7026eef58d83b02f8a02230227179f443,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0030.png
rq0_0031,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,308,10,12,2,14,18,24,#f0f0f0,False,False,37.27418518066406,1208.153564453125,True,cf23a77ce9a670426d1a5ba1e3434efb52b9d29b4b9901b307b1ecb7c3c98574,166bbbb0bd7e234e334911978553911186f61eea30abc6233e4c1bacfdedb25d,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0031.png
rq0_0032,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,212,8,8,0,14,18,24,#f0f0f0,False,False,44.41204071044922,1751.4320068359375,True,77c5d99e237271fc6276e9df57caeb030c48ccb5d614be5901d06ee034772c6a,3a7d76bf90b7099bddf9388ea0d7d153fb6b68bad14ee035e42a0b61a756acea,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0032.png
rq0_0033,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,356,11,14,3,14,18,24,#f0f0f0,False,False,44.28326416015625,1723.373291015625,True,29d6304592c93bec94b1451a3ee779e1c5709d85b32ac1a976da26eebb054960,ceefc00aa6f2659dec9fb7c2bd20122b3cee6cddc837c6e2f56efc4ecd4200ed,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0033.png
rq0_0034,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,164,6,6,0,14,18,24,#f0f0f0,False,False,43.645015716552734,1704.1568603515625,True,c65f97e6214e6da99804d5e6392a1979a5219abb0f8b20bd43bcf573f4169bbe,9725153bc35935cd15ef6b71b245b947d41a2e45070382a716f5a21bde921ace,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0034.png
rq0_0035,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,284,9,11,2,14,18,24,#f0f0f0,False,False,48.338157653808594,2096.29541015625,True,4aceb8b453424f7a35b42297eb9248a6e75b34ea9c6d05c3e48ec858074166c6,78297d49e310edc2347095b5b8c575ead2ec6a05c86d394c8ef00851d8881e7c,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0035.png
rq0_0036,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,164,6,6,0,14,18,24,#f0f0f0,False,False,45.951194763183594,1876.57080078125,True,866cf38caf04528d25eef4bc7340abd8b82663c1d7c30fdc7a646ca822ddbd51,968450b5569aa057729a3a8ab922556ec5a0c74a8139936412eaefaa7c9526f5,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0036.png
rq0_0037,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,140,5,5,0,14,18,24,#f0f0f0,False,False,36.612491607666016,1161.709228515625,True,f62739bdfa896231ad1603f666c55d695c75788184e216db48b851a9d6ca0c75,f5588e041d8fd3b35d2201e308ac552b8a198e03e8c1a61d31977835a35b9499,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0037.png
rq0_0038,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,332,11,13,2,14,18,24,#f0f0f0,False,False,38.86851501464844,1332.32275390625,True,7066d917cac399c49eb4fb6db08d2ee0880fc698f5d1b6bde824d243a2b36d50,582b105f7cddef20d49f9c8a849ae82c409a24bdae45e91ff4a5402c35015ccf,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0038.png
rq0_0039,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,164,6,6,0,14,18,24,#f0f0f0,False,False,37.82067108154297,1294.8095703125,True,6c06c3c8557d1105de512932752ac0928c44d27bffcb5c51e45996b8c9f092a4,af23459477573509d1f8fbd157ef009e5178ec0f0352fcfc9b6c48be83b449ac,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0039.png
rq0_0040,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,164,6,6,0,14,18,24,#f0f0f0,False,False,50.06452941894531,2208.333740234375,True,00919daa4420b79f42c71f71deec9200b0eacca4ddafd80d126b626cab234e5d,7b22f859d857e22b34c3a2cdc3f7815910fd23ddd8f1ba295fe8cdb2a9c12859,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0040.png
rq0_0041,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,140,4,5,1,14,18,24,#f0f0f0,False,False,45.47721481323242,1828.7239990234375,True,eced88b91afcc90b06d8d7c51cdc9776c02e699670b349e45cb78cede40961ee,e2f139c52e961f98407326be2db07c4dae7d39d3a53ed2b4d629b9a425d6f23e,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0041.png
rq0_0042,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,140,5,5,0,14,18,24,#f0f0f0,False,False,34.60006332397461,1046.01318359375,True,a980e4e43ef62def15af8e56340629ca9898b3c61d3ec812cfaf26879cbc9146,e7dde4fa9a7d9ee23753bac47dbeedccdad38758c25cfe562bbc0b75133063f0,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0042.png
rq0_0043,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,164,4,6,2,14,18,24,#f0f0f0,False,False,54.67506790161133,2737.356689453125,True,7d61b2b8968e9aaa81cc57286a05ffe8cf0a46a6ddc08cda17340fe3c8d72015,152a3f2a96391b5fbe47a731e4ac4b8c40e9dc971f82ee74168e3fdf4532545d,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0043.png
rq0_0044,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,284,11,11,0,14,18,24,#f0f0f0,False,False,38.02877426147461,1251.033447265625,True,d14852f9558780ffd9a5b9ff440a150cdf22b3b9ee9d1c15860162b94c12024c,f2afd5a090ffee4ca14074e15ecafa3a209aa44ba3c64666c30bb2090873c1df,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0044.png
rq0_0045,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,284,10,11,1,14,18,24,#f0f0f0,False,False,37.506324768066406,1215.80419921875,True,ff712021fa806ee4d3174b03a4f29f50c1a067146c747c2018897c9f8133f60c,7e63db2cd9a768e3ad6344216b363ca280d062be420fcd2f1041098824df8be4,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0045.png
rq0_0046,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,260,10,10,0,14,18,24,#f0f0f0,False,False,36.797515869140625,1172.817626953125,True,d42882af12feda0ef8ff7e3a37f8a72d1f436427776c2f99a1d8d48b078d03ed,89845d653140f252512f10baff736164d56da0979fb38b157d8fb6b24576438b,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0046.png
rq0_0047,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,260,10,10,0,14,18,24,#f0f0f0,False,False,29.18265151977539,714.3562622070312,True,f51b8ada149a4e2e698da7af3cc2e9167d80942df5ec827695607023d7bf35ab,d2f70b2a15270c4256f9bb427a134743b27574968ab423c20ed4cf2b6a98ca5d,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0047.png
rq0_0048,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,212,8,8,0,14,18,24,#f0f0f0,False,False,35.951602935791016,1108.205322265625,True,1dcb24ffd520a64cb2a7e6ee304c3514aeeff3befe4c8fac7b8afd49c8837885,60c635601b052b8d2d76f90287d93985a82a335d9c78de0af974c5f5a7100275,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0048.png
rq0_0049,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,188,7,7,0,14,18,24,#f0f0f0,False,False,37.381866455078125,1208.083740234375,True,a2374cf77a2052aa795c00fff45ad73b2b634991031a9270ec60d0603c486ee1,d956f90c22bcfb0d99e9de45ca42330ae98a8e2e8ecd389751216da8786c6c99,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0049.png
rq0_0050,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,140,4,5,1,14,18,24,#f0f0f0,False,False,46.6414794921875,1958.161865234375,True,386a73292ee1185ff118b53d74105bb3d6095b850ab91c22f36cf60a64e9cd23,989d5f40ad30db31df501dfbe2b13fe05a50284377d02ccdfbb57b9c7d6be879,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0050.png
rq0_0051,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,188,6,7,1,14,18,24,#f0f0f0,False,False,42.02309036254883,1586.441162109375,True,59d04c5ab9e8ae71184ba3dbcb659004f1da83f0caf9520abb2fe0a9af77da18,3a3a9f84c6a5e2687be491b0b8992de5aa828533715657805af1e5744926154a,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0051.png
rq0_0052,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,164,6,6,0,14,18,24,#f0f0f0,False,False,39.13458251953125,1337.0653076171875,True,e5c286808ecd7495f7fbaea0410824ce850aec9038528c4cc2ae782983a3d715,cd267372104faafe65e433f8443ba4174620e2b5dc65d293bceda33041fe7cc2,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0052.png
rq0_0053,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,212,7,8,1,14,18,24,#f0f0f0,False,False,47.01506042480469,1992.812255859375,True,0052e7ddbce40fdada7c791b04d340fa399a78762692de7dc9bc00532cb7c839,fe8954cb524d8bf33398cd58e5690dcbf1905f633a122b7922e5ca2b5ed16466,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0053.png
rq0_0054,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,212,8,8,0,14,18,24,#f0f0f0,False,False,38.76476287841797,1285.294189453125,True,9520b96715bdc2813d27bc41f9826a13450822d16d9000f164ae1119226ecd4b,6ecd8fd2da6ad9ab4c5383c2e38d0c60f3ee359bdb116aa1269ddf5a4d7e7742,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0054.png
rq0_0055,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,164,5,6,1,14,18,24,#f0f0f0,False,False,42.43404006958008,1606.271484375,True,080c42bb6208e91c47954605040080eaf8224e1a2b4797fd415413fa3a232d86,caa1722a8bfb6d9f6197b6d9884feb70fe89e6c0169763f0c02a10a9d352ccb5,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0055.png
rq0_0056,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,116,4,4,0,14,18,24,#f0f0f0,False,False,61.64344787597656,3582.2109375,True,9717d85ce2bdefc47db1160eb7deeff48082ca087ae71858200e7a86c6ab31be,52f5cc1d5fea9f596787df5b2d4ecaed9406a1bcf5375ee2a37e0bd81b60b5e5,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0056.png
rq0_0057,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,188,7,7,0,14,18,24,#f0f0f0,False,False,42.11560821533203,1533.708984375,True,4e6ae255aea0e87602b8fa1ab5641d794bca10743d5f9880ac089886ea5829fd,cdf770289084bc13a2a1d2ff0a43c84c7705ab0b72160842d1f310d1e8cf5cf1,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0057.png
rq0_0058,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,116,4,4,0,14,18,24,#f0f0f0,False,False,41.14103698730469,1461.1795654296875,True,495b93e9d512e0f874ee58c4df7a91933183772e466e8330dfb80574160d9e91,00ffaff17337f6b8e03430905dacd35266b1578d8a209ccc492f058a0af94588,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0058.png
rq0_0059,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,164,6,6,0,14,18,24,#f0f0f0,False,False,37.827857971191406,1226.8896484375,True,906c3581bd56968df89388446c33368e3f15b8018f6787b5073cf7683673c43f,f21d592856e703a688cd0084d5ac43d06fbc1c6848d30b9d392a5f1dbe6be690,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0059.png
rq0_0060,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,140,5,5,0,14,18,24,#f0f0f0,False,False,37.305511474609375,1226.329345703125,True,91d5b3ad701777d7602e71e4858cfbcc6f07ef62f643b8f2519ef028f433b899,6b04dac774c4c192971eda7376e26f663ca629ce00927ecc37fbc243dfe29bea,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0060.png
rq0_0061,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,164,6,6,0,14,18,24,#f0f0f0,False,False,52.82943344116211,2544.470458984375,True,2effa51fa3459a0961edf7a4182d2a0d271b50bc68494a9e2559402f852df584,5580a3fc4777af92851ec8dfea70fd6a37bec8f496cbd9dcc4c72410604cc91c,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0061.png
rq0_0062,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,116,4,4,0,14,18,24,#f0f0f0,False,False,46.450862884521484,1931.706298828125,True,1e4cfc5a4e5cd3adbaf0ba04140cd6592373c07d7dbebc3e544e101bf462a289,492d3f592df42a3f21b458d2ae73cbc08f8839360882ab02cc1df5b3b3b3dc75,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0062.png
rq0_0063,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,116,4,4,0,14,18,24,#f0f0f0,False,False,51.86906051635742,2495.78125,True,363319445db4d0d85e6032405942531b540c881031dba2ed7647a5d939f58402,da8b3363bc9354bd5c3747ec6bb0eac858bb186ba70827f29eca8c1407b7cd26,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0063.png
rq0_0064,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,164,5,6,1,14,18,24,#f0f0f0,False,False,47.42072677612305,1978.840087890625,True,20a382a17bc0c6088dedd3614bf3fca884ce9087b55e8bdcc59adf222d022b6b,58298b0c000d00f49a7f51f2c4c4864e8a6c6a79ef7a2388e2260bb4d9993c86,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0064.png
rq0_0065,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,332,13,13,0,14,18,24,#f0f0f0,False,False,33.29927444458008,939.3236083984375,True,a53fcb92202f50daab32c8937ee95b0f2bdd7804c466f0ff2e249e1e8da831a7,c6907657b7c31421a347e98db7250361e63b3f2141dd1e2b5f3fbab85a04732c,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0065.png
rq0_0066,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,140,5,5,0,14,18,24,#f0f0f0,False,False,47.463539123535156,2042.0498046875,True,80172740aee470ff5fbd0e92ea651e9ea146f44cb3054111ce7014829d54ec13,8f2d9e4c91c3b2cb888493133a581c41d1e1d7c57d2d811d346f0cd070d3e549,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0066.png
rq0_0067,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,140,5,5,0,14,18,24,#f0f0f0,False,False,39.77265167236328,1394.90869140625,True,f74f11775e688708e47d0f9b0c8252389b3c6e8d3d2e99e83eae6ab9d0f0c9c0,2fb10a2aa7e5c7fb576d1f78e52272a25deafbd8bec01160929dfb00a21c9390,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0067.png
rq0_0068,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,236,7,9,2,14,18,24,#f0f0f0,False,False,40.29185104370117,1429.833740234375,True,031a9537ed9e3103fcfaab6bd87d84c5e82dca1c7b357d2ed92f1c302ea21fbe,72e8b5f2518efbdde3fa2d3fe60bb2584ec291772cbdbc2076421e4cddbc0db5,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0068.png
rq0_0069,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,284,11,11,0,14,18,24,#f0f0f0,False,False,33.183326721191406,941.2911376953125,True,53ec12e985e5df8b5c3035e83a04f7e2077b8ace50f2ba39c8d9888bcd9ec1d8,53d0888a2b8c0890d63c6107f1e7f3c7eb123f498378daeed560df140eb3e0e1,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0069.png
rq0_0070,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,260,8,10,2,14,18,24,#f0f0f0,False,False,47.78412628173828,2030.7437744140625,True,d7b52fe6b74185a696a004ef7a4eaf767799167c0ae89c4b8c5a8a2308200a05,e6d392d57959eb74c75559eccc99a9cb92b5211914ee27f1780e9899edee80a6,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0070.png
rq0_0071,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,164,6,6,0,14,18,24,#f0f0f0,False,False,48.85738754272461,2156.98583984375,True,4448560d53caa6d3d6fa1a8c14c8c8a007ef3ca7780af918068d0e1caf4d5e15,e04b322677233365f0a66acc85981940b82be04b328cb675a0aa5f07131c5e0d,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0071.png
rq0_0072,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,140,5,5,0,14,18,24,#f0f0f0,False,False,49.71345520019531,2227.8076171875,True,6c3bed3877c28438c757db6c7ff78408fb30da05aa246c3bb1500f030f5d2cef,4b0af2d63276ddbbc9cdf0fd6c408b205eb20431d70d18f60696c41e957ac59d,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0072.png
rq0_0073,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,308,12,12,0,14,18,24,#f0f0f0,False,False,38.496864318847656,1280.097900390625,True,8695e9f24f1b97a92319e43566a94729ffce1761f48c96ed99ac806bf472e12a,75e7e15eb68059d178178d52a8d70bd4d1efe3b6404c95b9ff379bcfc73721b1,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0073.png
rq0_0074,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,140,5,5,0,14,18,24,#f0f0f0,False,False,34.209571838378906,1023.3330078125,True,a0c5b389cd761f72d78d8652a9e05882362463239024b04613fd53ac86958696,9a9ea1f271e29228039ca701f7e16ea5bd97e81da8574308e530bcfb2826c33e,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0074.png
rq0_0075,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,236,7,9,2,14,18,24,#f0f0f0,False,False,42.6253776550293,1610.29638671875,True,e22644ad06f1b224a7238ed0cdedc042affe9f3be398628cdedf65e462c03e2b,ce597bb68fee642e934e7baa081e2605dadc7ca812942b15dc6874dd698ccba1,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0075.png
rq0_0076,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,188,5,7,2,14,18,24,#f0f0f0,False,False,51.63327407836914,2461.5732421875,True,650cf7193e7139ae19b38c4bb25d8005fb6effd2289e2b0044303c0ad7eaf3a1,637501fe026a3a25b2495a2d38eeb7036413d84d3b5e754ca02af243efd62cf7,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0076.png
rq0_0077,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,260,10,10,0,14,18,24,#f0f0f0,False,False,31.37411117553711,854.94482421875,True,7c16e84db25fe29bb2615ecc4733a440a6ff6187a8d4136ebe3fa02c77386b08,b4f88c08a94ab41c5331e7280f8ec6b9406368cdfb0126a949f166a5f3932844,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0077.png
rq0_0078,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,284,11,11,0,14,18,24,#f0f0f0,False,False,32.795562744140625,907.9147338867188,True,77013b6e49671956f93191fc203f45fb8b74dd854ddd93329900c0d664d01561,1cacde3c6a80035fbcf232f89d538a8a998ee16d30e35f7e62387a19b59f956c,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0078.png
rq0_0079,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,332,13,13,0,14,18,24,#f0f0f0,False,False,38.18717956542969,1256.986572265625,True,1ad30dcb9d5be57bc41b0457c9a67ff1d27d439718535603e988629ea782109c,ef5d10d290ca61fb8c9a0e898f552da10706aa75229ab043c2d7a360c55ba370,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0079.png
rq0_0080,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,188,7,7,0,14,18,24,#f0f0f0,False,False,37.57535934448242,1229.097900390625,True,36c8f260b9ed07645314ed880a280f78c04254e4ad877b317d165d11495bdf21,75ba0b1345f75eba1dc3589e518efe3da11fd6e094ee4d51459dd69a67e437e0,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0080.png
rq0_0081,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,212,8,8,0,14,18,24,#f0f0f0,False,False,51.767173767089844,2457.977783203125,True,1883a55080ef2f6571e49543a74241ae7dfb10b7fe2837821d436d5beae857cf,5430002c85655ae1120dac8533e8e7ca7aca2e47ec423bf9fb79507c1d9dd115,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0081.png
rq0_0082,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,188,7,7,0,14,18,24,#f0f0f0,False,False,32.82342529296875,917.7979736328125,True,519d599ef3ffde39e5de25cebcf146d0c13c25c5b7c0059b5c51edd5906e9a33,4bbcf20ed70da9d433f2f3a310ac10e68cebbc27a9861b72ac10d9cc55a249e5,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0082.png
rq0_0083,java,friendly_light__fs24__wrap80__lnon,friendly_light,friendly,24,80,True,1196,308,11,12,1,14,18,24,#f0f0f0,False,False,39.783203125,1377.8079833984375,True,aaa302fb9ea8f9d3f4a66636e23f94e47567545b343bae3470f66954fbfb6e1d,dd09a11b5a93b9e6e4ad755580f869cc4ff342fa8f49404de4d6c305789509cd,results/grounded_protocol_3lang_20260721/rendered/grid/friendly_light__fs24__wrap80__lnon/rq0_0083.png
