model_key,model,condition,pair_id,language,difficulty,abs_z_diff,human_delta,valid,correct,model_sign,ab_correct,ba_correct,ab_first,ba_first,parse_failure_calls,position_margin_b,content_margin_c,debiased_correct,complete_effective_logits,content_tie,boundary,bc_rule_evaluable,bc_valid_prediction,bc_rule_violation
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_image_only,rq1_8714,python,hard,0.3127058737021073,0.31270587370210734,False,False,,False,True,False,False,0,-7.5,-1.5,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_image_only,rq1_8737,python,hard,0.2186381529663494,-0.21863815296634947,False,False,,True,False,False,False,0,-4.625,-2.625,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_image_only,rq1_8740,python,hard,0.4636771652669643,0.46367716526696434,True,False,-1.0,False,False,False,True,0,-0.625,-6.625,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_image_only,rq1_8741,python,hard,0.3019502653697303,0.3019502653697303,False,False,,False,True,False,False,0,-6.125,-3.125,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_image_only,rq1_8753,python,hard,0.2263733414976216,0.22637334149762167,False,False,,True,False,True,True,0,3.75,-2.75,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_image_only,rq1_8761,python,hard,0.2114676360740977,-0.2114676360740977,False,False,,True,False,False,False,0,-7.625,-2.875,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_image_only,rq1_8764,python,hard,0.2334266039997659,0.2334266039997659,True,False,-1.0,False,False,False,True,0,0.75,-15.0,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_image_only,rq1_8787,python,hard,0.4688719791904701,0.4688719791904701,True,False,-1.0,False,False,False,True,0,-3.375,-12.875,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_image_only,rq1_8811,python,hard,0.4420405542584752,-0.44204055425847527,False,False,,True,False,False,False,0,-2.5,0.5,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_image_only,rq1_8820,python,hard,0.4849894180311405,0.4849894180311405,True,True,1.0,True,True,True,False,0,-1.375,5.125,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_image_only,rq1_8826,python,hard,0.2823725676619971,-0.28237256766199714,True,True,-1.0,True,True,False,True,0,4.75,-8.0,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_image_only,rq1_8837,python,hard,0.4303649121813098,0.4303649121813098,True,False,-1.0,False,False,False,True,0,-3.625,-4.125,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_image_only,rq1_8859,python,hard,0.3497824212282756,-0.34978242122827563,True,True,-1.0,True,True,False,True,0,1.625,-15.875,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_image_only,rq1_8866,python,hard,0.3292482443324827,-0.3292482443324827,True,False,1.0,False,False,True,False,0,0.875,2.875,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_image_only,rq1_8879,python,hard,0.3913483533217258,0.3913483533217258,True,False,-1.0,False,False,False,True,0,0.125,-5.125,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_image_only,rq1_8883,python,hard,0.3425397361221254,-0.3425397361221254,True,True,-1.0,True,True,False,True,0,-1.625,-5.625,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_image_only,rq1_8899,python,hard,0.2120820137693009,0.21208201376930091,True,False,-1.0,False,False,False,True,0,1.5,-5.75,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_image_only,rq1_8901,python,hard,0.4027289818178096,-0.4027289818178096,True,True,-1.0,True,True,False,True,0,-0.625,-9.125,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_image_only,rq1_8902,python,hard,0.4499355082502577,0.4499355082502577,False,False,,False,True,False,False,0,-7.125,1.875,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_image_only,rq1_8924,python,hard,0.4445701552195587,-0.4445701552195587,True,True,-1.0,True,True,False,True,0,-6.0,-9.25,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_image_only,rq1_8938,python,hard,0.2944259684730965,0.29442596847309654,True,False,-1.0,False,False,False,True,0,-4.125,-6.625,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_image_only,rq1_8947,python,hard,0.3138500352980035,-0.3138500352980035,False,False,,True,False,False,False,0,-5.375,-1.875,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_image_only,rq1_8973,python,hard,0.2273634775327564,0.22736347753275643,False,False,,False,True,False,False,0,-4.5,2.0,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_image_only,rq1_8974,python,hard,0.2828025531554738,0.28280255315547387,True,True,1.0,True,True,True,False,0,1.875,6.125,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_image_only,rq1_8986,python,hard,0.3913128041395138,0.39131280413951386,False,False,,False,True,False,False,0,-6.625,4.375,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_image_only,rq1_8998,python,hard,0.4046450584819666,0.40464505848196664,False,False,,True,False,True,True,0,9.125,3.875,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0010,java,easy,2.005845202665431,2.005845202665431,False,False,,True,False,True,True,0,4.75,2.25,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0023,java,easy,1.3299925209203027,1.3299925209203027,True,True,1.0,True,True,True,False,0,-0.5,8.0,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0030,java,easy,2.8838451691242213,-2.8838451691242213,True,True,-1.0,True,True,False,True,0,-2.125,-18.375,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0039,java,easy,1.4221702203900275,1.4221702203900275,True,False,-1.0,False,False,False,True,0,1.5,-9.75,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0054,java,easy,1.0402911797297418,-1.0402911797297418,False,False,,False,True,True,True,0,2.25,0.5,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0059,java,easy,2.7553614994576363,2.7553614994576363,True,False,-1.0,False,False,False,True,0,2.375,-8.625,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0063,java,easy,1.4848122052212114,1.4848122052212114,True,False,-1.0,False,False,False,True,0,2.0,-10.0,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0066,java,easy,1.4951320910969277,1.4951320910969275,False,False,,False,True,False,False,0,-4.875,3.625,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0067,java,easy,1.676639133130703,1.6766391331307027,True,True,1.0,True,True,True,False,0,-0.375,9.875,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0070,java,easy,2.8773811535026725,2.8773811535026725,True,True,1.0,True,True,True,False,0,5.0,7.5,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0076,java,easy,2.317610729524489,-2.317610729524489,True,False,1.0,False,False,True,False,0,-2.0,4.75,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0088,java,easy,1.3958337348272494,-1.3958337348272494,True,False,1.0,False,False,True,False,0,-2.0,4.5,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0096,java,easy,2.0599211915428848,-2.0599211915428848,False,False,,True,False,False,False,0,-5.875,0.625,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0101,java,easy,1.4481558337827165,1.4481558337827165,True,False,-1.0,False,False,False,True,0,-3.375,-8.875,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0107,java,easy,2.586342266607722,-2.586342266607722,True,False,1.0,False,False,True,False,0,0.0,11.0,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0136,java,easy,1.092964150855299,-1.092964150855299,True,False,1.0,False,False,True,False,0,-1.75,7.0,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0139,java,easy,1.1381441968456452,-1.1381441968456452,True,False,1.0,False,False,True,False,0,2.625,6.625,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0174,java,easy,2.3218830294187702,2.3218830294187702,True,False,-1.0,False,False,False,True,0,0.875,-13.125,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0198,java,easy,3.1998829958775623,-3.1998829958775623,True,True,-1.0,True,True,False,True,0,2.625,-6.125,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0209,java,easy,2.393049159730264,-2.3930491597302637,False,False,,False,True,True,True,0,2.25,2.25,False,True,False,True,False,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0210,java,easy,2.120087087803652,-2.120087087803652,False,False,,False,True,True,True,0,5.125,-3.875,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0218,java,easy,2.8076626731763943,-2.8076626731763943,True,True,-1.0,True,True,False,True,0,-1.25,-14.75,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0221,java,easy,1.2509830642319693,-1.2509830642319693,True,False,1.0,False,False,True,False,0,-0.625,5.625,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0235,java,easy,1.3207247806263958,-1.3207247806263958,True,True,-1.0,True,True,False,True,0,-1.125,-2.375,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0261,java,easy,1.9823570740083247,1.9823570740083252,True,True,1.0,True,True,True,False,0,1.625,5.875,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0275,java,easy,4.165866739495224,4.165866739495224,True,True,1.0,True,True,True,False,0,1.125,13.875,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0277,java,easy,2.533060902234065,2.5330609022340655,True,True,1.0,True,True,True,False,0,0.375,10.625,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0280,java,easy,2.49307018557683,2.49307018557683,True,True,1.0,True,True,True,False,0,-1.375,12.875,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0289,java,easy,2.495918542482502,2.495918542482502,True,True,1.0,True,True,True,False,0,4.25,6.0,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0292,java,easy,1.9513974163811785,1.9513974163811783,False,False,,True,False,True,True,0,3.5,1.25,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0296,java,easy,1.374843090905726,1.3748430909057259,True,True,1.0,True,True,True,False,0,-0.125,9.125,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0299,java,easy,1.3168242781389128,-1.3168242781389128,True,False,1.0,False,False,True,False,0,-1.375,4.375,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0307,java,easy,2.779562756460902,-2.779562756460902,True,True,-1.0,True,True,False,True,0,0.75,-7.25,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0312,java,easy,2.880975416053383,-2.880975416053383,True,True,-1.0,True,True,False,True,0,-2.875,-7.625,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0318,java,easy,1.1516053223234457,-1.1516053223234457,True,True,-1.0,True,True,False,True,0,2.75,-6.75,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0319,java,easy,1.079073238497022,-1.0790732384970219,True,True,-1.0,True,True,False,True,0,-1.75,-12.25,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0327,java,easy,1.7951533181632056,1.7951533181632056,True,True,1.0,True,True,True,False,0,-0.5,5.25,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0328,java,easy,1.9766603601969803,1.9766603601969805,True,False,-1.0,False,False,False,True,0,-1.0,-1.0,False,True,False,True,False,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0346,java,easy,1.929312305475969,-1.9293123054759693,True,True,-1.0,True,True,False,True,0,1.25,-8.5,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0370,java,easy,1.3139144659874658,-1.3139144659874658,False,False,,True,False,False,False,0,-2.875,1.625,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0371,java,easy,2.7972491448983736,-2.7972491448983736,False,False,,True,False,False,False,0,-10.375,-0.625,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0382,java,easy,1.031561438198245,-1.031561438198245,True,True,-1.0,True,True,False,True,0,-2.0,-7.75,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0411,java,easy,2.8500157584262333,-2.8500157584262333,True,True,-1.0,True,True,False,True,0,-3.625,-7.125,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0436,java,easy,1.2346155923748174,1.2346155923748174,True,False,-1.0,False,False,False,True,0,-3.375,-5.875,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0439,java,easy,1.348801563784483,-1.348801563784483,True,True,-1.0,True,True,False,True,0,-1.875,-8.875,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0451,java,easy,1.0402911797297418,-1.0402911797297418,False,False,,False,True,True,True,0,6.875,-3.625,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0493,java,easy,1.5032004875843896,1.5032004875843896,True,True,1.0,True,True,True,False,0,-1.625,16.125,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0499,java,easy,2.433507180338842,-2.433507180338842,False,False,,False,True,True,True,0,6.25,-5.0,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0513,java,easy,1.287917382749067,1.287917382749067,False,False,,True,False,True,True,0,6.125,-3.625,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0521,java,easy,2.147281580646404,2.147281580646404,True,True,1.0,True,True,True,False,0,-2.0,7.25,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0522,java,easy,1.022148892713894,1.022148892713894,True,True,1.0,True,True,True,False,0,5.375,7.125,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0527,java,easy,1.220373807846452,1.2203738078464514,False,False,,True,False,True,True,0,5.125,1.625,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0542,java,easy,1.0276876694913717,-1.0276876694913715,True,False,1.0,False,False,True,False,0,-4.125,7.875,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0543,java,easy,1.7076561784585578,-1.7076561784585578,True,False,1.0,False,False,True,False,0,-1.75,14.75,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0548,java,easy,2.845652706203693,2.845652706203693,True,False,-1.0,False,False,False,True,0,-4.5,-13.0,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0549,java,easy,2.4826386221361423,2.4826386221361414,True,False,-1.0,False,False,False,True,0,-5.5,-11.75,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0570,java,easy,1.0710848884197552,1.0710848884197552,True,False,-1.0,False,False,False,True,0,1.625,-2.875,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0578,java,easy,1.3368594751947864,1.336859475194786,True,False,-1.0,False,False,False,True,0,-2.125,-12.375,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0584,java,easy,3.850881058323693,-3.850881058323693,True,True,-1.0,True,True,False,True,0,-1.0,-14.75,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0589,java,easy,1.854303595952169,-1.854303595952169,True,True,-1.0,True,True,False,True,0,-2.5,-10.0,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0590,java,easy,1.918108831120368,-1.9181088311203678,False,False,,False,True,True,True,0,7.0,1.25,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0601,java,easy,2.8517977283160514,2.8517977283160514,True,False,-1.0,False,False,False,True,0,-0.875,-14.125,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0604,java,easy,1.378444508187558,1.378444508187558,True,False,-1.0,False,False,False,True,0,-2.625,-12.125,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0617,java,easy,4.279799206357435,4.279799206357435,True,False,-1.0,False,False,False,True,0,0.25,-13.5,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0621,java,easy,1.2963067078313817,1.2963067078313815,True,False,-1.0,False,False,False,True,0,-2.25,-14.5,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0626,java,easy,1.07117431192839,-1.0711743119283899,True,False,1.0,False,False,True,False,0,0.625,7.375,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0636,java,easy,1.2501284826597416,-1.2501284826597416,True,True,-1.0,True,True,False,True,0,2.0,-9.25,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0652,java,easy,1.4109848319514369,1.4109848319514369,True,True,1.0,True,True,True,False,0,-1.625,16.375,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0660,java,easy,3.609407426521762,3.609407426521761,True,True,1.0,True,True,True,False,0,2.5,9.5,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0662,java,easy,1.309848595892937,-1.3098485958929367,True,True,-1.0,True,True,False,True,0,2.125,-6.625,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0678,java,easy,1.4085706127089763,1.4085706127089763,True,False,-1.0,False,False,False,True,0,2.5,-10.25,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0679,java,easy,1.6395357014635836,-1.6395357014635836,True,True,-1.0,True,True,False,True,0,2.125,-8.625,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0687,java,easy,1.586033060453601,-1.586033060453601,True,True,-1.0,True,True,False,True,0,-2.25,-11.0,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0692,java,easy,1.1527961589990332,1.1527961589990332,True,False,-1.0,False,False,False,True,0,-2.25,-11.25,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0714,java,easy,2.0178743462298177,-2.0178743462298177,False,False,,False,True,True,True,0,4.0,3.5,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0737,java,easy,1.5193365393882787,-1.5193365393882787,True,True,-1.0,True,True,False,True,0,2.0,-9.75,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0740,java,easy,1.5605372346074986,1.5605372346074986,True,False,-1.0,False,False,False,True,0,-3.25,-17.75,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0741,java,easy,1.6631876374007502,1.6631876374007502,True,False,-1.0,False,False,False,True,0,-1.875,-6.625,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0753,java,easy,1.5610312944775506,-1.5610312944775506,True,True,-1.0,True,True,False,True,0,1.75,-10.75,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0761,java,easy,1.8976236362012413,-1.8976236362012413,True,True,-1.0,True,True,False,True,0,-2.75,-15.25,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0764,java,easy,1.465782329517645,-1.465782329517645,False,False,,False,True,True,True,0,11.0,-1.5,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0787,java,easy,2.140609606646295,2.140609606646295,True,True,1.0,True,True,True,False,0,1.125,8.875,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0811,java,easy,1.6038695293458636,1.6038695293458636,True,True,1.0,True,True,True,False,0,-0.5,10.0,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0820,java,easy,1.6428961045516433,-1.6428961045516433,True,True,-1.0,True,True,False,True,0,1.0,-8.75,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0826,java,easy,1.2085409753431775,1.2085409753431775,True,False,-1.0,False,False,False,True,0,-2.875,-15.125,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0837,java,easy,1.4471755799180153,-1.4471755799180153,True,True,-1.0,True,True,False,True,0,-1.375,-10.625,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0859,java,easy,1.0890422522026493,1.0890422522026493,True,True,1.0,True,True,True,False,0,-1.625,2.125,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0866,java,easy,1.0890422522026495,-1.0890422522026495,True,True,-1.0,True,True,False,True,0,0.375,-1.875,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0879,java,easy,1.4520563362701993,1.4520563362701993,False,False,,False,True,False,False,0,-4.75,1.5,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0883,java,easy,2.7226056305066235,2.722605630506623,True,True,1.0,True,True,True,False,0,-1.75,13.5,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0899,java,easy,1.633563378303974,1.633563378303974,True,True,1.0,True,True,True,False,0,-5.875,8.625,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0901,java,easy,2.1780845044052985,-2.178084504405298,False,False,,True,False,False,False,0,-2.0,0.75,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0902,java,easy,3.4486337986417226,-3.4486337986417226,True,True,-1.0,True,True,False,True,0,-2.5,-15.5,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0924,java,easy,1.8150704203377488,1.8150704203377495,True,False,-1.0,False,False,False,True,0,0.875,-7.375,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0938,java,easy,1.0890422522026486,1.0890422522026486,True,True,1.0,True,True,True,False,0,-3.625,4.125,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0947,java,easy,1.81507042033775,-1.8150704203377501,True,True,-1.0,True,True,False,True,0,-0.75,-1.5,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0973,java,easy,1.6335633783039736,1.6335633783039736,True,False,-1.0,False,False,False,True,0,-2.0,-5.5,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0974,java,easy,2.3595915464390744,2.3595915464390744,True,True,1.0,True,True,True,False,0,1.125,11.375,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0986,java,easy,1.6335633783039751,1.6335633783039751,True,True,1.0,True,True,True,False,0,1.125,8.625,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_0998,java,easy,1.9965774623715244,1.9965774623715244,False,False,,False,True,False,False,0,-5.125,2.125,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_1010,java,medium,0.6715803818508449,0.6715803818508449,False,False,,False,True,False,False,0,-7.125,-1.875,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_1023,java,medium,0.732447551523333,0.732447551523333,True,False,-1.0,False,False,False,True,0,-1.625,-12.625,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,separate_text_plus_image,rq1_1030,java,medium,0.9598573091243424,0.9598573091243425,False,False,,True,False,True,True,0,2.0,-1.0,False,True,False,False,True,False,False
